Description,Price/Unit,Unit,Price/Measure,Measure 
Ben Shaws Shandy 6x330ml,1.70,unit,9p,100ml
Emmi Caffe Latte Skinny Iced Coffee 230ml,1.55,unit,6.74,ltr
Good Hemp Seed Milk 1L,2.00,unit,2.00,ltr
Tassimo Cadbury Hot Chocolate Pods x8,3.50,unit,1.46,100g
Nescafe Gold Blend Decaff Instant Coffee Refill 150g,3.50,unit,2.33,100g
Sainsbury's Mulled Wine 750ml,2.75,unit,2.75,75cl
Bell's Blended Scotch Whisky 1L,16.00,unit,16.00,ltr
Fentimans Ginger Beer 275ml (Sugar levy applied),1.30,unit,47p,100ml
V8 100% Vegetable Juice 1L,2.30,unit,23p,100ml
Belvoir Raspberry Lemonade 750ml (Sugar levy applied),1.70,unit,23p,100ml
Montpierre Reserve Sauvignon Blanc 75cl,4.95,unit,4.95,75cl
Sainsbury's Original Dry Cider 2L,2.50,unit,1.25,ltr
"Twinings Peppermint Tea, 80 Tea Bags",4.00,unit,2.50,100g
Nesquik Strawberry Milkshake Powder 500g,3.30,unit,66p,100g
Kopparberg Mixed Fruit Cider 500ml,1.80,unit,3.60,ltr
Gordon's Gin & Slimline Tonic 250ml,1.95,unit,7.80,ltr
Sainsbury's House Chardonnay 2.25L,13.00,unit,4.33,75cl
Galaxy Instant Hot Chocolate Jar 370g,2.00,unit,54p,100g
Old Speckled Hen Ale 500ml,1.80,unit,3.60,ltr
Horlicks Original Malt 500g,3.50,unit,70p,100g
Douwe Egberts Decaff Instant Coffee 95g,3.20,unit,3.37,100g
Hollow & Bourne London Dry Gin 1L,15.40,unit,15.40,ltr
Fever Tree Refreshingly Light Indian Tonic Water 4x200ml,3.00,unit,38p,100ml
Robinsons Crushed Lime & Mint Fruit Cordial 500ml,2.00,unit,40p,100ml
Costa Coffee Mocha Italia Signature Blend Ground for Cafetiere & Filter 200g,2.50,unit,1.25,100g
Yorkshire Loose Leaf Tea 250g,2.60,unit,1.04,100g
Kenco Cappuccino Instant Coffee x8 Sachets,1.50,unit,1.01,100g
Diet Pepsi Caffeine Free Cans 8x330ml,3.00,unit,11p,100ml
Clipper Everyday Organic Tea x100 Unbleached Bags 312g,3.00,unit,96p,100g
Jack Daniel's Whiskey 1L,30.00,unit,30.00,ltr
"Vimto Fizzy, No Added Sugar 2L",1.00,unit,5p,100ml
Silver Moki Sauvignon Blanc 75cl,6.75,unit,6.75,75cl
Fuller's Organic Honey Dew Ale 500ml,1.75,unit,3.50,ltr
Schweppes Bitter Lemon Slimline 1L,1.00,unit,10p,100ml
Heineken Premium Lager Beer Cans 6 x 330ml,5.25,unit,2.65,ltr
"Sainsbury's Cava Brut Nature, Taste the Difference 75cl",7.50,unit,7.50,75cl
Volvic Touch Of Fruit Strawberry Flavoured Water 6x500ml,3.00,unit,10p,100ml
Coca-Cola Original Taste 500ml,1.55,unit,31p,100ml
Apothic Winemakers' Blend Red 75cl,9.00,unit,9.00,75cl
Wolf Blass Yellow Label Chardonnay 75cl,7.00,unit,7.00,75cl
Pukka Night Time Tea Bags x20,3.00,unit,15.00,100g
Ocean Spray Cranberry & Raspberry Squash 1L,1.00,unit,10p,100ml
Highland Spring Still Water Sports Cap 6x330ml,1.80,unit,9p,100ml
Kenco Smooth Instant Coffee 100g,3.20,unit,3.20,100g
Nescaf Gold Blend Instant Coffee 100g,3.80,unit,3.80,100g
Sainsbury's House Dry White 2.25L,13.00,unit,4.33,75cl
Yop Strawberry Yogurt Drink 500g,1.00,unit,20p,100g
"Bollinger Special Cuvee, Non Vintage Champagne 75cl",45.00,unit,45.00,75cl
Foster's Lager Beer Cans 4 x 440ml,3.60,unit,2.05,ltr
Dairy Pride Semi-Skimmed Longer Lasting UHT Milk 1 Litre,55p,unit,55p,ltr
Triple Distilled Vodka 1.5L,22.00,unit,14.67,ltr
Sainsbury's House Shiraz (Small bottle) 18.7cl,1.95,unit,7.82,75cl
Red Bull Energy Drink 4x250ml (Sugar levy applied),3.50,unit,35p,100ml
Fever Tree Indian Tonic Water 4x200ml (Sugar levy applied),3.20,unit,40p,100ml
Dark Horse Cabernet Sauvignon 75cl,7.00,unit,7.00,75cl
"Sainsbury's Fairtrade Kenyan Coffee, Taste the Difference, Strength 3 227g",3.00,unit,1.32,100g
Adnams Broadside Ale 500ml,2.00,unit,4.00,ltr
Sainsbury's House Pinot Grigio Blush 2.25L,13.00,unit,4.33,75cl
IRN-BRU 2L,1.25,unit,6p,100ml
Nescaf Gold Irish Cream Latte Instant Coffee Sachets x8,1.50,unit,86p,100g
Weetabix On The Go Breakfast Drink Strawberry 250ml,1.50,unit,60p,100ml
Sainsbury's Gin & Tonic 250ml,1.00,unit,4.00,ltr
Pom Wonderful Pomegranate Juice 710ml,4.00,unit,56p,100ml
"Sainsbury's Still Flavoured Water Lemon & Lime, No Added Sugar 4x500ml",1.30,unit,7p,100ml
Crag & Glen Blended Scotch Whisky 1L,16.00,unit,16.00,ltr
Bottlegreen Pomegranate & Elderflower Cordial 500ml,2.50,unit,50p,100ml
Peroni Nastro Azzurro Lager 620ml,2.20,unit,3.55,ltr
Coke Zero Sugar 24x330ml,7.00,unit,9p,100ml
Stella Artois Premium Lager Beer Cans 4x440ml,4.50,unit,2.56,ltr
Beyerskloof Pinotage 75cl,8.00,unit,8.00,75cl
Nescaf Gold Blend Decaff Instant Coffee 200g,5.00,unit,2.50,100g
Silver Spoon Half Spoon Sugar 500g,1.20,unit,2.40,kg
Silver Spoon Half Spoon Granulated Sugar 1kg,2.15,unit,2.15,kg
Badger Hopping Hare Ale 500ml,1.50,unit,3.00,ltr
Sainsbury's After Dinner Fairtrade Wholebean Coffee 227g,2.30,unit,1.01,100g
Copella Apple & Mango Juice 900ml,2.00,unit,22p,100ml
Greene King Abbot Ale 4x500ml,5.00,unit,2.50,ltr
Hubbard's Foodstore Double Strength Apple & Blackcurrant Squash 750ml,45p,unit,6p,100ml
Taylors of Harrogate Hot Lava Java Ground Coffee,3.75,unit,1.65,100g
Tropicana Pineapple Juice 850ml,1.50,unit,18p,100ml
"Sainsbury's Mulled Wine, Taste The Difference 750ml",5.00,unit,5.00,75cl
"Sainsbury's Apple Juice, SO Organic 1L",2.50,unit,25p,100ml
Dark Horse Chardonnay 75cl,8.50,unit,8.50,75cl
Yorkshire Gold Tea Bags x160,5.75,unit,1.15,100g
Alpro Cashew Chilled Drink 1L,1.80,unit,1.80,ltr
Nescaf Gold Cappuccino Unsweetened Decaff Instant Coffee Sachets x8,1.50,unit,1.25,100g
Mondelli Montepulciano d'Abruzzo Doc 75cl,5.75,unit,5.75,75cl
Tetley Everyday Tea Bags Decaffeinated x160,4.50,unit,90p,100g
Holsten Pils Lager 4x440ml,4.50,unit,2.56,ltr
"Old Jamaica Ginger Beer, Diet 1.5L",1.00,unit,7p,100ml
Tick Tock Rooibos Tea Bags x40,2.15,unit,2.39,100g
"Sainsbury's London Porter, Taste the Difference 500ml",1.85,unit,3.70,ltr
Sainsbury's Fruit and Barley Peach No added Sugar 1L,85p,unit,9p,100ml
Sainsbury's Cherry Juice Drink 1L,1.25,unit,13p,100ml
Tanqueray London Dry Gin 1L,20.00,unit,20.00,ltr
Schweppes Slimline Ginger Ale 1L,1.00,unit,10p,100ml
Sainsbury's Sweetened Almond Drink 1L,1.00,unit,1.00,ltr
Nescafe Original Decaff Instant Coffee 200g,4.00,unit,2.00,100g
Robinsons Summer Fruits Squash No Added Sugar 2L,2.00,unit,10p,100ml
"Sainsbury's Cabernet Sauvignon, SO Organic 75cl",6.50,unit,6.50,75cl
Biotiful Kefir Original 250ml,1.45,unit,58p,100ml
Big Tom Spiced Tomato Juice 75cl,2.70,unit,36p,100ml
"Sainsbury's Irish Cream Liqueur, Taste the Difference 1L",11.00,unit,11.00,ltr
Evian Natural Mineral Water 1L,75p,unit,8p,100ml
Belvoir Ginger Cordial 500ml,2.50,unit,50p,100ml
Strongbow Original Cider Cans 18 x 440ml,10.00,unit,1.27,ltr
"Sainsbury's Pinot Grigio Dolomiti Blush, Taste the Difference 75cl",7.50,unit,7.50,75cl
Robinsons Squash'd Summer Fruits On-The-Go Squash 66ml,2.00,unit,3.03,100ml
"Sainsbury's Freshly Squeezed Smooth Orange Juice, Taste the Difference 1.5L",3.00,unit,20p,100ml
Kenco Costa Rica Origins Instant Coffee 100g,3.00,unit,3.00,100g
James White Beet It Organic Beetroot Juice 1L,2.80,unit,28p,100ml
The Ned Pinot Grigio 75cl,8.50,unit,8.50,75cl
Napoleon Brandy VSOP 1L,16.00,unit,16.00,ltr
Sprite Zero 8 x 330ml 8x330ml,2.50,unit,9p,100ml
Sainsbury's Breakfast Juice 1L,85p,unit,9p,100ml
Sainsbury's House Shiraz 75cl,4.50,unit,4.50,75cl
Sainsbury's Asti 75cl,5.75,unit,5.75,75cl
Starbucks Mocha Frappucino 250ml,1.80,unit,7.20,ltr
"Sainsbury's Pomegranate Juice Drink, No Added Sugar 1L",85p,unit,9p,100ml
St Austell Proper Job Cornish Ale 500ml,1.60,unit,3.20,ltr
"Sainsbury's Albarino, Taste the Difference 75cl",7.50,unit,7.50,75cl
Lanson Le Black Label Brut 75cl,23.00,unit,23.00,75cl
Leffe Blond Abbey Beer Bottles 4x330ml,5.25,unit,3.98,ltr
Baron De Guers Picpoul De Pinet 75cl,7.00,unit,7.00,75cl
"Nescafe Dolce Gusto Cafe Au Lait Coffee x16 Pods, 16 Drinks",3.50,unit,2.19,100g
Koko Dairy Free Unsweetened Drink 1L,1.60,unit,1.60,ltr
"Twinings English Breakfast Tea, 50 Tea Bags",3.50,unit,2.80,100g
Cafedirect Fairtrade Intense Roast Ground Coffee 227g,3.00,unit,1.32,100g
"Twinings Fennel Tea, 20 Tea Bags",1.70,unit,4.25,100g
Options Single Sachet Mint 11g,40p,unit,3.64,100g
Sainsbury's Blue Bolt Zero 6x250ml,2.50,unit,17p,100ml
Nescaf Azera Americano Decaff Instant Coffee 100g,5.00,unit,5.00,100g
Robinsons Squash'd Apple & Blackcurrant On-The-Go Squash 66ml,2.00,unit,3.03,100ml
"Ocean Spray Juice Drink, Cranberry & Blackcurrant 1L",1.00,unit,10p,100ml
Sainsbury's House Chenin Blanc 75cl,4.50,unit,4.50,75cl
McGuigan Estate Sauvignon Blanc 75cl,5.10,unit,5.10,75cl
"Old Jamaica Ginger Beer, Diet 4x330ml",1.45,unit,11p,100ml
Yellow Tail Malbec 75cl,7.00,unit,7.00,75cl
Marston's Old Empire Ale India Pale Ale (IPA) 500ml,1.25,unit,2.50,ltr
Pukka Peppermint & Licorice Tea Bags x20,3.00,unit,10.00,100g
"Twinings Mint Green Tea, 20 Tea Bags",2.00,unit,5.00,100g
"Sainsbury's Touraine Sauvignon Blanc, Taste the Difference 75cl",8.00,unit,8.00,75cl
"Twinings Cranberry & Raspberry Tea, 20 Tea Bags",1.70,unit,4.25,100g
Fruit Shoot Apple Kids Juice Drink 8x200ml,3.00,unit,19p,100ml
Tetley Redbush Tea Bags x40,2.00,unit,2.00,100g
"Sainsbury's Earl Grey Tea Bags, Taste the Difference x50",1.50,unit,1.20,100g
Thatchers Gold Cider 4x440ml,4.25,unit,2.41,ltr
Frome Valley Dry Cider 500ml,1.90,unit,3.80,ltr
Blue Moon Belgian White American Craft Wheat Beer 330ml,1.50,unit,4.55,ltr
Quick Milk Sipper Strawberry 5x6g,60p,unit,2.00,100g
Douwe Egberts Pure Indulgence Instant Coffee 190g,5.50,unit,2.89,100g
IRN-BRU Sugar Free 2L,1.25,unit,6p,100ml
L'OR Classique Instant Coffee 100g,4.00,unit,4.00,100g
Sainsbury's House Cabernet Sauvignon 2.25L,13.00,unit,4.33,75cl
Sainsbury's Original Dry Cider 4x440ml,2.20,unit,1.25,ltr
Desperados Tequila Lager Beer Bottles 3 x 330ml,4.60,unit,4.65,ltr
Glacau Smartwater Still 6x600ml,2.50,unit,7p,100ml
Tango Orange Cans 6x330ml,2.50,unit,13p,100ml
"Sainsbury's Bordeaux Ros, Taste the Difference 75cl",8.00,unit,8.00,75cl
Porcupine Ridge Shiraz 75cl,6.25,unit,6.25,75cl
Yop Raspberry Yogurt Drink 500g,1.00,unit,20p,100g
PomeGreat Pomegranate Juice Drink 1L,1.60,unit,16p,100ml
"Sainsbury's Cherry Jam, Taste the Difference 340g",1.60,unit,47p,100g
"Twinings Jasmine Green Tea, 20 Tea Bags",2.00,unit,4.00,100g
Singha Premium Thai Lager 630ml,1.90,unit,3.02,ltr
Blossom Hill Rose 75cl,5.00,unit,5.00,75cl
McGuigan Reserve Cabernet Sauvignon 75cl,7.00,unit,7.00,75cl
Highland Spring Sparkling Water 1L,1.10,unit,11p,100ml
Hubbard's Foodstore Double Strength Orange Squash 750ml,45p,unit,6p,100ml
Franziskaner Weissbier German Wheat Beer Bottle 500ml,1.85,unit,3.70,ltr
Old Mout Cider Kiwi & Lime Bottle 500ml,1.80,unit,3.60,ltr
Cawston Press Apple & Mango Juice 3x200ml,1.80,unit,30p,100ml
Crabbies Original Alcoholic Ginger Beer 4x330ml,5.25,unit,3.98,ltr
Wolf Blass Yellow Label Cabernet 75cl,7.00,unit,7.00,75cl
"Sainsbury's Chenin Blanc, Taste the Difference 75cl",7.50,unit,7.50,75cl
Veuve Clicquot Yellow Label Brut Non Vintage Champagne 75cl,36.00,unit,36.00,75cl
Nescaf Original Instant Coffee 100g,3.20,unit,3.20,100g
Strongbow Dark Fruit Cider Cans 10 x 440ml,9.00,unit,2.04,ltr
Barefoot Pink Moscato 75cl,6.75,unit,6.75,75cl
Duvel Belgian Golden Ale 330ml,2.00,unit,6.06,ltr
Sainsbury's House Beaujolais 75cl,5.00,unit,5.00,75cl
Fuller's London Pride Ale 500ml,1.60,unit,3.20,ltr
Cafedirect Fairtrade Smooth Roast Ground Coffee 227g,3.00,unit,1.32,100g
Coca-Cola Zero Sugar 500ml,1.40,unit,28p,100ml
McGuigan Classic Sauvignon Blanc 75cl,5.35,unit,5.35,75cl
Kenco Smooth Instant Coffee 200g,4.00,unit,2.00,100g
Estrella Damm Lager 12x330ml,11.00,unit,2.78,ltr
"Sainsbury's Chablis, Taste the Difference 75cl",12.00,unit,12.00,75cl
"Sainsbury's Macon Villages, Taste the Difference 75cl",8.00,unit,8.00,75cl
Plenish Organic 6% Almond Dairy Free Drink 1L,2.50,unit,2.50,ltr
Greene King India Pale Ale (IPA) 4x500ml,4.25,unit,2.13,ltr
Fever-Tree Refreshingly Light Mediterranean Tonic Water 8x150ml,4.00,unit,33p,100ml
Sainsbury's House Zinfandel Ros 75cl,4.50,unit,4.50,75cl
Options Single Sachet Salted Caramel 11g,40p,unit,3.64,100g
Quick Milk Sipper Chocolate 5x6g,60p,unit,2.00,100g
"Ovaltine Malted Drink, Chocolate, Light 300g",3.40,unit,1.13,100g
Black Tower White 75cl,5.25,unit,5.25,75cl
Georges Duboeuf Fleurie 75cl,9.00,unit,9.00,75cl
Alvorado Vinho Verde 75cl,5.25,unit,5.25,75cl
"Rocks Orange Squash, Organic 740ml",2.70,unit,36p,100ml
Kenco Colombian Origins Instant Coffee 100g,3.00,unit,3.00,100g
PG tips Decaffeinated Biodegradable Black Tea Bags x70,2.50,unit,1.23,100g
Country Manor Perry 3L,6.00,unit,1.50,75cl
Sainsbury's Fairtrade Intense Roast Coffee 227g,2.30,unit,1.01,100g
"Ovaltine Malted Drink, Original 300g",3.40,unit,1.13,100g
Sainsbury's Alcohol Free Ros 75cl,2.75,unit,2.75,75cl
Galaxy Instant Hot Chocolate Sachet 25g,35p,unit,1.40,100g
Ocean Spray Sparkling Water Cranberry & Raspberry 1L,75p,unit,8p,100ml
Mondelli Chianti Riserva 75cl,7.00,unit,7.00,75cl
Carlsberg Special Brew Lager 4x440ml,7.50,unit,4.26,ltr
Tropicana Creations Orange & Lime Juice 850ml,1.50,unit,18p,100ml
Fuller's London Pride Ale 4x500ml,5.50,unit,2.75,ltr
Nescaf Gold Smooth Instant Coffee 200g,7.00,unit,3.50,100g
Oyster Bay Merlot 75cl,10.50,unit,10.50,75cl
Tropicana Tropical Fruit Juice 1.6L,3.80,unit,25p,100ml
Fruit Shoot Summer Fruits Kids Juice Drink 8x200ml,3.00,unit,19p,100ml
Alpro Hazelnut Chilled Drink 1L,1.80,unit,1.80,ltr
"Sainsbury's Rioja Reserva, Taste the Difference 75cl",7.75,unit,7.75,75cl
Tropicana Little Bottles Orange Juice Smooth 6x150ml,3.00,unit,33p,100ml
Fentimans Rose Lemonade 275ml (Sugar levy applied),1.30,unit,47p,100ml
Buxton Still Natural Mineral Water 1.5L,65p,unit,4p,100ml
Pukka Feel New  Organic Aniseed Fennel & Cardamom Tea Bags x20,3.00,unit,7.50,100g
Alvorada Portuguese Ros 75cl,4.80,unit,4.80,75cl
Wychwood Hobgoblin Gold Ale 500ml,1.25,unit,2.50,ltr
La Nia Roja Gran Reserva 75cl,5.50,unit,5.50,75cl
Sainsbury's House Cabernet Sauvignon 75cl,4.40,unit,4.40,75cl
"Sainsbury's Petit Chablis, Taste the Difference 75cl",10.50,unit,10.50,75cl
Evian Natural Mineral Water 750ml (Sports Cap),1.00,unit,13p,100ml
Horlicks Light Malt Chocolate Sachet 32g,30p,unit,94p,100g
Nescaf Origins Cap Colombia Instant Coffee 100g,4.00,unit,4.00,100g
Blossom Cottage Elderflower Cordial 500ml,2.00,unit,40p,100ml
Stella Artois Premium Lager Beer Bottle 660ml,1.90,unit,2.88,ltr
Sainsbury's Vermouth Extra Dry 1L,5.85,unit,4.39,75cl
Green & Black's Organic Hot Chocolate 300g,3.60,unit,1.20,100g
Sainsbury's Fruit and Barley Orange No added Sugar 1L,85p,unit,9p,100ml
Fever-Tree Refreshingly Light Elderflower Tonic Water 500ml,1.45,unit,29p,100ml
Sainsburys Brandy 70cl,11.00,unit,15.71,ltr
Del Monte Tomato Juice 1L,1.40,unit,14p,100ml
Sainsbury's House Chardonnay (Small bottle) 18.7cl,1.95,unit,7.82,75cl
Ocean Spray Cranberry Classic Juice Drink 3x200ml,1.65,unit,28p,100ml
Fever Tree Aromatic Tonic Water 500ml (Sugar levy applied),1.60,unit,32p,100ml
Tassimo Kenco Americano Grande XL Coffee Pods x16,3.50,unit,2.43,100g
Benecol Yogurt Drink Tropical Fruit & Soya (Dairy Free) 6x65.5g,3.95,unit,1.01,100g
Ting Grapefruit Crush 330ml,35p,unit,11p,100ml
Lavazza Caffe Espresso Ground Coffee 250g,4.10,unit,1.64,100g
Sainsbury's Dandelion & Burdock Diet x6 330ml,1.65,unit,8p,100ml
"Nescaf Dolce Gusto Americano Intenso Coffee x16 Pods, 16 Drinks",3.50,unit,2.19,100g
Piper-Heidsieck Champagne Brut 75cl,35.00,unit,35.00,75cl
"Sainsbury's Sparkling Flavoured Water Lemon & Lime, No Added Sugar 4x500ml",1.30,unit,7p,100ml
Sainsbury's Vodka 70cl,10.00,unit,14.29,ltr
Staropramen Premium Czech Lager 12x330ml,13.00,unit,3.28,ltr
Sainsbury's Lemonade Juice Drink 1L (Sugar levy applied),1.50,unit,15p,100ml
Vita Coco Coconut Water 4x330ml,4.80,unit,36p,100ml
Robinsons Fruit Creations & Barley Crisp Apple & Elderflower Squash 1L,2.00,unit,20p,100ml
Fever-Tree Refreshingly Light Elderflower Tonic Water 8x150ml,4.00,unit,33p,100ml
Sainsbury's Piesporter Michelsberg 75cl,4.60,unit,4.60,75cl
Greene King India Pale Ale (IPA) 500ml,1.65,unit,3.30,ltr
"Sainsbury's Pinot Grigio, SO Organic 75cl",6.50,unit,6.50,75cl
Gallo Family Vineyards Pinot Grigio 75cl,5.75,unit,5.75,75cl
Penguin Sands Chardonnay 75cl,3.85,unit,3.85,75cl
Sainsbury's High Juice Squash Pink Grapefruit No added Sugar 1L,1.25,unit,13p,100ml
Kopparberg Mixed Fruit Cider 10x330ml,10.00,unit,3.03,ltr
"Sainsbury's Double Strength Summerfruits Squash 750ml, No Added Sugar",85p,unit,11p,100ml
"Laurent-Perrier La Cuve Champagne, Non Vintage 75cl",40.00,unit,40.00,75cl
Fuller's ESB Bitter 500ml,1.75,unit,3.50,ltr
"Lilt Pineapple & Grapefruit, Zero 2L",1.75,unit,9p,100ml
Lipton Ice Tea Peach Flavoured Still Soft Drink 500ml,1.25,unit,25p,100ml
Thwaites Wainwright Golden Ale 500ml,1.50,unit,3.00,ltr
"Sainsbury's Fairtrade Colombian Coffee Bags, Taste the Difference x10",2.65,unit,3.53,100g
Clipper Fairtrade Organic Green Tea x80 Tea Bags 160g,4.00,unit,2.50,100g
Belvoir Fresh Root Ginger Beer 750ml (Sugar levy applied),1.70,unit,23p,100ml
Lavazza Cafe Decaffeinated Ground Coffee 250g,4.10,unit,1.64,100g
"Red Bull Sugarfree, Energy Drink 4x250ml",3.50,unit,35p,100ml
Stamford Brook Merlot 75cl,4.85,unit,4.85,75cl
McGuigan Black Label Merlot 75cl,6.50,unit,6.50,75cl
Symonds Scrumpy Jack Premium British Cider Cans 4 x 440ml,3.75,unit,2.13,ltr
Volvic Touch of Fruit Sugar Free Summer Fruits Flavoured Water 1.5L,1.10,unit,7p,100ml
"Twinings Lemon Green Tea, 20 Tea Bags",2.00,unit,5.00,100g
"Sainsbury's Fairtrade Ethiopian Sidamo Coffee, Taste the Difference, Strength 3 227g",3.00,unit,1.32,100g
Sainsbury's House Montepulciano 75cl,5.00,unit,5.00,75cl
Sainsbury's Kids Apple 3x200ml,80p,unit,13p,100ml
San Miguel Especial Premium Lager Bottles 4x330ml,4.50,unit,3.41,ltr
Old Jamaica Grape Soda Can 330ml,35p,unit,1.06,ltr
Kenco Millicano Americano Instant Coffee 170g,7.00,unit,4.12,100g
Sainsbury's Caledonian Still Water 6x500ml,1.40,unit,5p,100ml
Clipper Organic Sleep Easy 20 Tea Bags 40g,2.00,unit,5.00,100g
Brancott Estate Sauvignon Blanc (Small bottle) 18.7cl,2.75,unit,11.03,75cl
Sainsbury's House Hock 75cl,4.25,unit,4.25,75cl
Starbucks Caramel Macchiato 220ml,1.75,unit,7.95,ltr
Sainsbury's Assam Loose Tea Taste the Difference 125g,1.50,unit,1.20,100g
Bombay London Dry Gin 1L,20.00,unit,20.00,ltr
"Innocent Smoothie Gorgeous Greens, Apples, Pears & Kale 750ml",2.00,unit,27p,100ml
Fruit Shoot Hydro Apple & Raspberry Kids Water Drink 8x200ml,2.00,unit,13p,100ml
John Smith's Extra Smooth Ale Cans 4 x 440ml,3.75,unit,2.13,ltr
Old Speckled Hen Ale 4x500ml,5.75,unit,2.88,ltr
Robinsons Fruit Creations Delicious Peach & Raspberry Squash 1L,2.00,unit,20p,100ml
"Crusha Milkshake Mix, Strawberry, No Added Sugar 500ml",1.00,unit,2.00,ltr
Asti Martini 75cl,8.00,unit,8.00,75cl
"Sainsbury's Tropical Juice Drink, No Added Sugar 2L",1.40,unit,7p,100ml
Pimm's 1L,20.00,unit,20.00,ltr
Gordon's London Dry Gin 70cl,15.50,unit,22.14,ltr
Estrella Damm Beer 4x330ml,5.50,unit,4.17,ltr
Tropicana Multivitamins Fruit Juice 850ml,1.50,unit,18p,100ml
Hollow & Bourne London Dry Gin 1.5L,22.00,unit,14.67,ltr
Kenco Decaff Instant Coffee 200g,4.00,unit,2.00,100g
Vina Maipo Chardonnay 75cl,5.00,unit,5.00,75cl
Tropicana Trop50 Orange & Mango Juice Drink 1L,2.30,unit,23p,100ml
Kopparberg Strawberry & Lime Cider 10x330ml,10.00,unit,3.03,ltr
Vimto Sparkling Fruit Flavour Drink 2L,1.00,unit,5p,100ml
Nescaf Gold Blend Barista Style Instant Coffee 180g,7.00,unit,3.89,100g
Kopparberg Mixed Fruit Cider 4x330ml,5.25,unit,3.98,ltr
Sainsbury's Cholesterol Lowering Drink Strawberry 6x100g,1.90,unit,32p,100g
PG tips Original Loose Tea x80 Cups,2.00,unit,80p,100g
Coca-Cola Classic Bottles 4x250ml (Sugar levy applied),2.80,unit,28p,100ml
Sainsbury's House Hock 2.25L,12.50,unit,4.17,75cl
Banrock Station Shiraz Cabernet 2.25L,16.00,unit,5.34,75cl
Cadbury Wispa Stickpack 27g,35p,unit,1.30,100g
Volvic Touch of Fruit Sugar Free Watermelon Flavoured Water 1.5L,1.10,unit,7p,100ml
Badger The Cranbourne Poacher Ale 500ml,1.50,unit,3.00,ltr
McGuigan Black Label Red 75cl,6.50,unit,6.50,75cl
Belvoir Raspberry & Lemon Cordial 500ml,2.50,unit,50p,100ml
Innocent Apple & Mango Juice 900ml,2.50,unit,28p,100ml
Beck's German Pilsner Beer Bottles 6x275ml,4.50,unit,2.73,ltr
Biomel Dark Chocolate Dairy Free Coconut Probiotic Drink 125ml,1.20,unit,96p,100ml
Tiger Beer 640ml,1.80,unit,2.81,ltr
IRN-BRU Xtra No Sugar 2L,1.25,unit,6p,100ml
Biotiful Kefir Morello Cherry 250ml,1.45,unit,5.80,ltr
"Sainsbury's South African Sauvignon Blanc, Taste the Difference 75cl",6.25,unit,6.25,75cl
illy Espresso Medium Roast Ground Coffee 250g,7.00,unit,2.80,100g
Depot No.90 Bitter 4x440ml,1.00,unit,57p,ltr
Milko Kefir 1L,1.40,unit,1.40,ltr
Badgers Tanglefoot Ale 4x500ml,5.00,unit,2.50,ltr
Staropramen Premium Czech Lager 660ml,1.90,unit,2.88,ltr
Options Single Sachet White Chocolate 11g,40p,unit,3.64,100g
Badger The Blandford Fly Ale 500ml,1.50,unit,3.00,ltr
Yellow Tail Pinot Grigio 75cl,7.00,unit,7.00,75cl
L'OR Nespresso Compatible Espresso Lungo Profondo x10 Aluminium Coffee Capsules Intensity 8,3.00,unit,5.77,100g
Sainsbury's Medium Dry Amontillado Sherry 75cl,5.50,unit,5.50,75cl
Disaronno Amaretto Liqueur 50cl,10.00,unit,20.00,ltr
Yazoo Chocolate Milk Drink 6x200ml,2.40,unit,2.00,ltr
"Twinings Strawberry & Raspberry Tea, 20 Tea Bags",1.70,unit,4.25,100g
Russian Standard Vodka 70cl,13.00,unit,18.57,ltr
Gordon's Premium Pink Distilled Flavoured Gin 70cl,14.00,unit,20.00,ltr
Rocca Murer Pinot Grigio Trentino 75cl,7.00,unit,7.00,75cl
"Sainsbury's Apple High Juice Squash, No Added Sugar 1L",1.25,unit,13p,100ml
Echo Falls Fruit Fusion Summer Berries Rose Wine 75cl,4.50,unit,4.50,75cl
Leffe Blond Abbey Beer Bottle 750ml,3.00,unit,4.00,ltr
Schweppes Bitter Lemon 1L,1.00,unit,10p,100ml
Diet Pepsi Cans 24x330ml,7.00,unit,9p,100ml
Oyster Bay Pinot Noir 75cl,11.00,unit,11.00,75cl
Amstel Lager Beer Bottles 15 x 300ml,10.00,unit,2.22,ltr
Shloer Light White Grape Sparkling Juice Drink 750ml,1.10,unit,15p,100ml
"Old Jamaica Ginger Beer, Light 330ml",35p,unit,1.06,ltr
J2O Orange & Passion Fruit Juice Drink 10x275ml,4.50,unit,16p,100ml
"Mumm Cordon Rouge Champagne Brut, Non Vintage 75cl",24.00,unit,24.00,75cl
"Sainsbury's Maipo Merlot, Taste the Difference 75cl",6.00,unit,6.00,75cl
Sainsbury's Diet Cola 6x330ml,1.65,unit,8p,100ml
Red Bull Energy Drink 8x250ml (Sugar levy applied),9.00,unit,45p,100ml
Mellow Bird's Instant Coffee Powder 100g,1.95,unit,1.95,100g
Sainsbury's Infusions Blackberry & Blueberry x20,75p,unit,1.88,100g
Clipper Organic White Tea x26 Tea Bags 45g,1.80,unit,3.60,100g
Tassimo L'OR Latte Macchiato Coffee Pods x8,3.50,unit,1.31,100g
"Sainsbury's Fairtrade Sumatra Mandheling Coffee, Taste the Difference, Strength 4 227g",3.00,unit,1.32,100g
Cafedirect Fairtrade Kilimanjaro Tanzania Ground Coffee 227g,3.00,unit,1.32,100g
