Description,Price/Unit,Unit,Price/Measure,Measure
Sainsbury's Peaches Ripe & Ready x4,1.85,unit,46p,ea
Sainsbury's Quinoa 300g,2.00,unit,6.67,kg
Sainsbury's Hoisin Stir Fry Sauce 175ml,1.00,unit,57p,100ml
Sainsbury's Bunched Carrots SO Organic 400g,1.50,unit,3.75,kg
Aunt Bessie's Roast Potatoes 1.4kg,2.00,unit,1.43,kg
Classic Vegetable Mix 1kg,1.30,unit,1.30,kg
Sainsbury's Oranges SO Organic x4,1.65,unit,41p,ea
Sainsbury's Tikka Sliced British Chicken Breast 160g,2.50,unit,1.56,100g
Sainsbury's Tenderstem Stir Fry Taste the Difference 240g,2.50,unit,1.04,100g
Sainsbury's Ripe & Ready Plums x5,1.75,unit,35p,ea
Sainsbury's Carrot Cauliflower & Broccoli 480g,1.80,unit,3.75,kg
Sainsbury's Mixed Chillis 80g,80p,unit,10p,10g
Sainsbury's Rocket Salad SO Organic 60g,1.50,unit,2.50,100g
Sainsbury's Bunched Chives 20g,75p,unit,3.75,100g
Sainsbury's Red Cabbage with Apple and Redcurrant Jelly 300g,2.25,unit,7.50,kg
Sainsbury's Frozen Whole Strawberries 500g,2.00,unit,40p,100g
Sainsbury's Courgetti 300g,1.25,unit,4.17,kg
Sainsbury's Stilton Cheese Taste the Difference 210g,2.50,unit,11.90,kg
Sainsbury's Butternut Squash SO Organic Loose,1.90,kg,1.90,kg
Sainsbury's Chinese Leaf Lettuce,1.35,unit,1.35,ea
Sainsbury's Baby Courgettes 200g,1.75,unit,8.75,kg
Sainsbury's Sliced Green Beans 1kg,1.00,unit,1.00,kg
Sainsbury's Large Tomatoes SO Organic 400g,1.85,unit,4.63,kg
Sainsbury's Mini Pears,57p,unit,11p,ea
Sainsbury's Red Onions SO Organic 500g,1.30,unit,2.60,kg
Sainsbury's Diced Onions 200g,50p,unit,2.50,kg
Sainsbury's Sliced Mushrooms 750g,1.50,unit,2.00,kg
Sainsbury's Shaved Parmesan Cheese 80g,1.70,unit,21.25,kg
Sainsbury's Baby Vegetable Stir Fry Taste the Difference 240g,2.50,unit,1.04,100g
Sainsbury's Butternut Squash Slices 400g,1.00,unit,2.50,kg
Birds Eye Hearty Farmhouse Mix Steamfresh x4 540g,1.75,unit,3.24,kg
Sainsbury's Baby Salad Potatoes SO Organic 750g,1.50,unit,2.00,kg
Sainsbury's Sweetheart Cabbage SO Organic,1.50,unit,1.50,ea
Sainsbury's Swede & Carrot 600g,80p,unit,1.33,kg
Sainsbury's Peas SO Organic 750g,2.50,unit,3.33,kg
Sainsbury's Sweet Spear Carrots 450g,1.50,unit,3.33,kg
Sainsbury's Dwarf Beans SO Organic 210g,1.30,unit,6.19,kg
Sainsbury's Bunched Dill 20g,65p,unit,33p,10g
Sainsbury's Jersey Royal New Potatoes Taste the Difference 1kg,3.00,unit,3.00,kg
Sainsbury's White Rice Microwavable Bags x4 200g,1.75,unit,2.19,kg
Sainsbury's Medjool Dates SO Organic 200g,2.50,unit,12.50,kg
Sainsbury's Chestnut Baby Button Mushrooms 200g,1.30,unit,6.50,kg
Sainsbury's Rhubarb 400g,1.50,unit,3.75,kg
Sainsbury's Carrots Broccoli & Sweetcorn Microwaveable Steam Bags x4 540g,1.50,unit,2.78,kg
Sainsbury's Cauliflower Cheese 680g,2.00,unit,2.94,kg
Sainsbury's Grapes (Red or Black) SO Organic 400g,3.00,unit,7.50,kg
Sainsbury's Fresh Packed Sage 20g,75p,unit,38p,10g
Sainsbury's Sweet Onions x3,1.50,unit,50p,ea
Sainsbury's Green Chillies 60g,65p,unit,11p,10g
Sainsbury's Green Vegetable Selection With Mint Butter 260g (Serves 2),2.25,unit,8.65,kg
Sainsbury's Watercress SO Organic 80g,1.50,unit,1.88,100g
Sainsbury's Cauliflower Rice 300g,1.25,unit,4.17,kg
Sainsbury's Imperfectly Tasty Onions 1kg,50p,unit,50p,kg
Sainsbury's Okra 175g,1.60,unit,9.14,kg
Sainsbury's Chopped Garlic 100g,1.50,unit,1.50,100g
Sainsbury's Chargrill Vegetable Cous Cous Be Good To Yourself 200g,1.50,unit,75p,100g
Sainsbury's Ginger 100g,85p,unit,85p,100g
Sainsbury's Queen Olives with Lemon & Herb 160g,2.40,unit,1.50,100g
Sainsbury's Melon Medley 380g,2.00,unit,5.26,kg
Sainsbury's Pasta Spinach & Pinenut Salad 200g,1.50,unit,75p,100g
So Chestnut Mushrooms Organic 300g,1.45,unit,4.83,kg
Sainsbury's Vegetable Stewpack 1kg,1.00,unit,1.00,kg
Sainsbury's Fresh Packed Tarragon 20g,75p,unit,38p,10g
St Helen's Farm Goat's Milk Natural Yogurt 450g,2.40,unit,53p,100g
Sainsbury's So Organic White Potatoes 2kg,2.30,unit,1.15,kg
Sainsbury's Melon & Grape Medley 380g,2.00,unit,5.26,kg
Sainsbury's Butternut Squash Noodles 300g,1.30,unit,4.33,kg
Sainsbury's Potato Croquettes 220g,1.50,unit,6.82,kg
Sainsbury's Baking Sweet Potatoes x2,1.20,unit,60p,ea
Sainsbury's Trio Of Spanish Olives 300g,2.75,unit,92p,100g
Sainsbury's British Red Potatoes 2kg,1.75,unit,88p,kg
Sainsbury's Anya Potatoes Taste the Difference 750g,1.50,unit,2.00,kg
Sainsbury's Four Bean Salad 250g,1.25,unit,50p,100g
Sainsbury's Fresh Living Curly Parsley Pot,1.25,unit,1.25,ea
Sainsbury's Roast Potatoes with Duck Fat Taste the Difference 450g (Serves 2),2.70,unit,6.00,kg
Sainsbury's Frozen Mango Chunks 500g,2.00,unit,40p,100g
Sainsbury's Watermelon 380g,2.00,unit,5.26,kg
Sainsbury's Fresh Living Mint Pot,1.25,unit,1.25,ea
Sainsbury's Large Kiwi Fruit Single,30p,unit,30p,ea
Sainsbury's Rice Broccoli Sweetcorn & Peas Microwaveable Steam Bags x4 540g,1.50,unit,2.78,kg
Sainsbury's Cheddar Mashed Potato 400g,1.40,unit,3.50,kg
Sainsbury's Pesto & Parmesan Pasta Taste The Difference 185g,2.00,unit,1.08,100g
Aunt Bessie's Carrot & Swede Mash 500g,1.25,unit,2.50,kg
Sainsbury's Butternut Squash & Spinach Croquettes 225g,2.00,unit,8.89,kg
Sainsbury's Apples 1kg,1.95,unit,1.95,kg
Sainsbury's Finger Chillies 80g,90p,unit,1.13,100g
Sainsbury's Steamed Golden Rice 380g,1.20,unit,3.16,kg
Sainsbury's Tree Ripened Papaya,1.50,unit,1.50,ea
Sainsbury's Royal Gala Apples x4,1.50,unit,38p,ea
Sainsbury's Cauliflower SO Organic,2.00,unit,2.00,ea
Sainsbury's Tulips Bouquet (Colour may vary),2.50,unit,2.50,ea
Sainsbury's Fruit Celery & Nut Salad 300g,1.40,unit,47p,100g
Sainsbury's Apple Pineapple & Grape 160g,1.00,unit,6.25,kg
Sainsbury's Apple Raisin & Walnut Coleslaw Taste the Difference 300g,1.80,unit,60p,100g
Sainsbury's Fresh Black Bean Sauce 175ml,1.00,unit,57p,100ml
Sainsbury's Flat Peaches x4,1.75,unit,44p,ea
Sainsbury's Sweet Potato Fries with Polenta & Herbs 340g,1.50,unit,4.41,kg
Sainsbury's Parmentier Potatoes 400g (Serves 2),2.00,unit,5.00,kg
Alpro Plain No Sugars Yoghurt Alternative 500g,1.75,unit,35p,100g
Sainsbury's Cheese Coleslaw 300g,1.10,unit,37p,100g
Sainsbury's Fresh Chinese Sauce 175ml,1.00,unit,57p,100ml
Sainsbury's Chantenay Carrots 400g,65p,unit,1.63,kg
Sainsbury's Pomegranate 80g,1.20,unit,15.00,kg
Sainsbury's Berry Fruit Salad 240g,1.75,unit,7.29,kg
Sainsbury's Melon & Grape 160g,1.00,unit,6.25,kg
Imperfectly Tasty Cauliflower,69p,unit,69p,ea
Sainsbury's White Flesh Nectarines,1.85,unit,46p,ea
Sainsbury's Papaya x2,2.50,unit,1.25,ea
Sainsbury's Sweetheart Roses Bouquet (Colour may vary),2.50,unit,2.50,ea
Sainsbury's British Mashed Potato Side 800g (Serves 4),2.00,unit,2.50,kg
Sainsbury's Firecracker British Chicken Breast Slices 160g,2.00,unit,1.25,100g
Sainsbury's Pineapple Fridge Bag 500g,2.75,unit,5.50,kg
Sainsbury's Fresh Packed Roasting Herb Mix 30g (Sage Rosemary & Thyme),75p,unit,25p,10g
Sainsbury's Shiitake Mushrooms 120g,1.35,unit,11.25,kg
Sainsbury's Hot & Spicy Stir Fry 300g,1.25,unit,42p,100g
Birds Eye Supersweet Sweetcorn 690g,2.00,unit,2.90,kg
Sainsbury's Fresh Living Flat Leaf Parsley Pot,1.25,unit,1.25,ea
Birds Eye Select Mixed Vegetables 690g,2.00,unit,2.90,kg
Birds Eye Garden Peas & Sweetcorn 690g,2.00,unit,2.90,kg
Birds Eye Green Medley Steamfresh x2 300g,1.75,unit,5.83,kg
Sainsbury's Beetroot Salad 300g,1.40,unit,47p,100g
Sainsbury's Chestnut Super Mushrooms 300g,1.20,unit,4.00,kg
Sainsbury's Katsu Curry Stir Fry Sauce 175ml,1.00,unit,57p,100g
Sainsbury's Cracked Bulgur Wheat 500g,1.15,unit,2.30,kg
Sainsbury's Casserole Vegetables 700g,1.50,unit,2.14,kg
Sainsbury's Barrel Aged Feta Cheese Taste the Difference 200g,2.30,unit,11.50,kg
Sainsbury's Coleslaw Taste the Difference 180g,85p,unit,47p,100g
Sainsbury's Cherries 250g,3.00,unit,12.00,kg
Imperfectly Tasty Courgettes 1kg,2.30,unit,2.30,kg
Sainsbury's Baby Corn SO Organic 125g,1.50,unit,12.00,kg
Sainsbury's Potato & Egg Salad 300g,2.00,unit,67p,100g
Sainsbury's Cauliflower Extra Large,1.80,unit,1.80,ea
Sainsbury's Padron Peppers 135g,1.10,unit,8.15,kg
Sainsbury's Frozen Peach & Nectarine Slices 500g,2.00,unit,40p,100g
Sainsbury's Vegetable Selection With Herb Butter 340g (Serves 2),2.25,unit,6.62,kg
Sainsbury's Creamed Green Cabbage 250g (Serves 2),1.60,unit,6.40,kg
Sainsbury's Tabbouleh Salad Taste the Difference 250g,2.00,unit,80p,100g
Sainsbury's Rumbledethumps 400g,2.00,unit,5.00,kg
Sainsbury's Fresh Curly Parsley 30g,75p,unit,25p,10g
Sainsbury's Fresh Packed Bay Leaves,75p,unit,75p,ea
Sainsbury's Pineapple 160g,1.00,unit,6.25,kg
Sainsbury's Melon Medley 160g,1.00,unit,6.25,kg
Sainsbury's Ripe & Ready Kiwi x4,1.50,unit,38p,ea
Sainsbury's Baby Cauliflower Taste the Difference x2,1.80,unit,90p,ea
Sainsbury's Four Berry Medley Frozen Fruit 1kg,3.50,unit,35p,100g
Sainsbury's Alstroemeria Abundance Bouquet,5.00,unit,5.00,ea
Sainsbury's Melon Fridge Bag 500g,2.75,unit,5.50,kg
Sainsbury's Edamame Beans 175g,1.50,unit,8.57,kg
Sainsbury's Fresh Living Thyme Pot,1.25,unit,1.25,ea
Sainsbury's Mango Papaya & Pineapple Smoothie Mix 480g,2.00,unit,42p,100g
Sainsbury's Garlic Paste 75g,1.50,unit,1.76,100g
Sainsbury's Sweet Chilli Beetroot 200g,1.50,unit,75p,100g
Sainsbury's Red Grapes 300g,1.25,unit,4.17,ea
Sainsbury's Blackberries 225g,2.85,unit,12.67,kg
Sainsbury's Piel De Sapo Melon,2.20,unit,2.20,ea
Sainsbury's Beans Tenderstem & Baby Corn 240g,2.00,unit,8.33,kg
Sainsbury's Toasted Sunflower & Pumpkin Seed Mix 100g,1.50,unit,1.50,100g
Sainsbury's Scotch Bonnet Hot Chilli 30g,70p,unit,2.33,100g
Sainsbury's Broccoli Cheese 400g (Serves 2),2.00,unit,5.00,kg
Sainsbury's Braeburn Apples x4,1.50,unit,38p,ea
Birds Eye Golden Rice Steamfresh x2 380g,1.50,unit,3.95,kg
Sainsbury's Physalis 100g,1.00,unit,10.00,kg
Sainsbury's Black Pepper & Sea Salt Croutons 100g,1.25,unit,1.25,100g
Sainsbury's Monkey Nuts 500g,1.90,unit,3.80,kg
Sainsbury's Mixed Olives & Greek Feta 300g,2.75,unit,92p,100g
Birds Eye Family Favourites Steamfresh x4 540g,1.75,unit,3.24,kg
Sainsbury's Mixed Grapes 900g,3.50,unit,39p,100g
Birds Eye Country Mixed Vegetables 690g,2.00,unit,2.90,kg
Sainsbury's Frozen Berry Banana Smoothie Mix Strawberry & Banana 480g,2.00,unit,42p,100g
Sainsbury's Speciality Radish 200g,75p,unit,38p,100g
Sainsbury's Raspberries 350g,3.00,unit,8.57,kg
Sainsbury's Cheese & Tomato Pasta Pot 300g,2.00,unit,67p,100g
Sainsbury's Aubergine SO Organic,1.50,unit,1.50,ea
Sainsbury's Spray Carnations Bouquet (Colour may vary),2.50,unit,2.50,ea
Good4U Salad Topper Lentil Sprout Mix 180g,1.50,unit,83p,100g
Sainsbury's Fairtrade Fine Beans 200g,1.25,unit,6.25,kg
Sainsbury's Butternut Squash Crinkle Chips 300g,1.00,unit,3.33,kg
Sainsbury's Italian Bresaola Taste the Difference 80g,3.40,unit,4.25,100g
Sainsbury's Coconut,70p,unit,70p,ea
Sainsbury's Classic Salad Bowl 165g,1.00,unit,1.00,100g
Sainsbury's Ruby Jewel Plum Tomatoes,1.40,unit,4.24,kg
Sainsbury's Garlic & Herb Croutons 100g,1.25,unit,1.25,100g
Sainsbury's Baby Aubergines 200g,1.60,unit,8.00,kg
Sainsbury's Alstroemeria Bouquet (Colour may vary),3.00,unit,3.00,ea
Sainsbury's Kanzi Apples x6,2.00,unit,33p,ea
Sainsbury's Minted Tenderstem Broccoli & Asparagus 260g,2.30,unit,8.85,kg
Sainsbury's Samphire 70g,1.25,unit,17.86,kg
Sainsbury's White Chicory 250g,1.65,unit,66p,100g
The Greengrocer Garden Peas 850g,52p,unit,61p,kg
Sainsbury's Potato Salad Taste the Difference 300g,2.10,unit,70p,100g
Birds Eye Super Sunshine Steamfresh x4 540g,1.50,unit,2.78,kg
Bare Naked Noodles 250g,2.00,unit,80p,100g
Sainsbury's Mushy Peas Twinpack 300g,80p,unit,2.67,kg
Imperfectly Tasty Green Beans 220g,69p,unit,3.14,kg
Sainsbury's Speciality Mushroom Mix 200g,1.80,unit,9.00,kg
Sainsbury's Baby Cucumbers 200g,90p,unit,4.50,kg
Koko Dairy Free Plain Live Yogurt Cultures 500g,2.00,unit,40p,100g
Sainsbury's Mixed Spray Carnations Bouquet (Colour may vary),4.00,unit,4.00,ea
Sainsbury's Rainbow Tulips Bouquet,5.00,unit,5.00,ea
Sainsbury's Deglet Nour Dates without Stones 200g,1.70,unit,8.50,kg
Imperfectly Tasty Baby Potatoes 1kg,65p,unit,65p,kg
Good4U Salad Topper Super Sprouts 60g,1.25,unit,2.08,100g
Sainsbury's Simply Roses Bouquet,3.00,unit,3.00,ea
Sainsbury's Steamed Mediterranean Vegetable Rice 380g,1.20,unit,3.16,kg
Sainsbury's Mango Fingers 450g,3.50,unit,7.77,kg
Sainsbury's Roasted Vegetable Cous Cous 200g,1.50,unit,75p,100g
Jrd Organic Oat Drink 1L,1.00,unit,1.00,ltr
Sainsbury's White Flesh Sweet Potato 750g,1.65,unit,2.20,kg
Sainsbury's Frozen Pineapple Chunks 500g,2.00,unit,40p,100g
So Kiwi Organic x4,1.35,unit,34p,ea
Sainsbury's Spicy Chicken Pasta Salad 300g,2.00,unit,67p,100g
Sainsbury's Pea Shoot & Babyleaf Salad 80g,1.00,unit,1.25,100g
Sainsbury's Chopped Ginger 75g,1.50,unit,2.00,100g
Sainsbury's Fresh Living Chives Pot,1.25,unit,1.25,ea
Sainsbury's Mango 120g,1.20,unit,10.00,kg
Sainsbury's Chopped Parsley 50g,1.50,unit,3.00,100g
Sainsbury's White Grapes 300g,1.25,unit,4.17,kg
Sainsbury's Sweet Potato Mash 400g,2.00,unit,5.00,kg
Sainsbury's Giant Watermelon,3.30,unit,3.30,ea
Sainsbury's Chunky Mediterranean Vegetables 600g,2.25,unit,3.75,kg
Sainsbury's Frozen Black Forest Fruits 500g,2.00,unit,40p,100g
Sainsbury's Rice Noodles 250g,1.00,unit,40p,100g
Sainsbury's Pomegranate 250g,2.50,unit,10.00,kg
Florette Power of Plants Spinach & Baby Kale Salad 120g,1.70,unit,1.42,100g
Sainsbury's Mini Jacket Potatoes 345g,1.50,unit,4.35,kg
Sainsbury's Pink Lady Apple Bag 350g,2.50,unit,7.14,kg
Imperfectly Tasty Cherry Tomatoes,48p,unit,1.92,kg
Sainsbury's Baby Green Cabbage x2,1.80,unit,90p,ea
Sainsbury's Frozen Blackberries 500g,2.00,unit,40p,100g
Sainsbury's Lemon & Pepper Smoked Salmon with Sicilian Lemon Oil 100g,3.75,unit,3.75,100g
Sainsbury's Peas & Sweetcorn Layered Vegetable 350g,1.50,unit,4.29,kg
Sainsbury's Apricot Ripe & Ready x5,1.85,unit,37p,ea
Gourmet Garden Lightly Dried Parsley,2.00,unit,2.50,10g
Sainsbury's French Style Salad 100g,1.00,unit,1.00,100g
Sainsbury's French Vinaigrette Taste the Difference 255ml,1.75,unit,69p,100ml
Sainsbury's Fresh Living Rosemary,1.25,unit,1.25,ea
Sainsbury's Large Vine Tomatoes 500g,1.09,unit,2.18,kg
Sainsbury's Balsamic Dressing Taste the Difference 255ml,1.75,unit,69p,100ml
Sainsbury's Tuna & Sweetcorn Pasta Salad 300g,2.00,unit,67p,100g
Sainsbury's Cheese & Garlic Mushrooms 220g,2.00,unit,9.09,kg
Sainsbury's Mediterranean Salad Bowl 155g,1.50,unit,1.50,100g
McCain Shake Shake Fries Sea Salt and Cracked Black Pepper 300g,1.50,unit,5.00,kg
Sainsbury's Layered Carrots Broccoli & Kale 260g,1.50,unit,5.77,kg
Innocent Dairy Free Almond 750ml,1.50,unit,2.00,ltr
Florette Beetroot 330g,1.50,unit,45p,100g
Sainsbury's Seasonal Show Bouquet,5.00,unit,5.00,ea
Gourmet Garden Lightly Dried Coriander,2.00,unit,2.50,10g
Florette Baby Leaf Trio Salad 100g,1.60,unit,1.60,100g
Sainsbury's Coleslaw Be Good To Yourself 180g,60p,unit,33p,100g
Sainsbury's Chopped Coriander 50g,1.50,unit,3.00,100g
Imperfectly Tasty Lemons x5,68p,unit,68p,ea
Sainsbury's Ripe & Ready Golden Kiwi x4,2.00,unit,50p,ea
Sainsbury's Chopped Red Chilli 75g,1.50,unit,2.00,100g
Imperfectly Tasty Mini Easy Peelers 600g,69p,unit,69p,ea
Sainsbury's Red Chicory 140g,1.35,unit,96p,100g
Sainsbury's Carrots & Peas 480g,1.00,unit,2.08,kg
Sainsbury's Sweet Chilli Noodle Salad 250g,1.50,unit,60p,100g
Imperfectly Tasty Oranges x5,69p,unit,14p,ea
Sainsbury's Ready To Roast Chorizo Potatoes 400g,2.50,unit,6.25,kg
Sainsbury's Rich Vegan Deli-Style Coleslaw 300g,1.20,unit,40p,100g
Sainsbury's Ginger Paste 80g,1.50,unit,1.88,100g
Sainsbury's Best Of British Apples x4,1.50,unit,38p,ea
Sainsbury's Baby Fennel 200g,1.40,unit,70p,100g
Sainsbury's Sweet Pointed Peppers x2,1.20,unit,60p,ea
Albert Bartlett Rooster Fries 300g,1.50,unit,5.00,kg
Sainsbury's Rainbow Carrots 450g,1.50,unit,3.33,kg
Sainsbury's Tomato & Italian Cheese Salad Bowl 140g,1.75,unit,1.75,100g
Imperfectly Tasty Mushrooms 400g,86p,unit,2.15,kg
Innocent Dairy Free Coconut 750ml,1.50,unit,2.00,ltr
Sainsbury's Thai Basil 20g,90p,unit,45p,10g
PACK'D Ripe and Chopped Avocado x10,3.00,unit,1.00,100g
Sainsbury's Black Pepper Croutons Be Good To Yourself 100g,1.25,unit,1.25,100g
Sainsbury's Pink Chrysanthemum Bouquet,3.50,unit,3.50,ea
Sainsbury's Fresh Packed Lime Leaves x4,1.20,unit,30p,ea
The Greengrocer Sweetcorn 950g,89p,unit,94p,kg
Sainsbury's My Goodness! Beautiful Berries Smoothie Mix 480g,2.50,unit,52p,100g
Sainsbury's Wheatberries & Kale Grains 300g,2.00,unit,6.67,kg
Sainsbury's Apple Mango Strawberry & Raspberry 220g,1.75,unit,7.95,kg
Sainsbury's Gypsophila Bouquet (Baby's Breath),2.00,unit,2.00,ea
Sainsbury's Vitoria Grape Taste the Difference 400g,2.50,unit,6.25,kg
Sainsbury's Fresh Living Greek Basil Pot,1.25,unit,1.25,ea
Sainsbury's Prawn Layered Salad 380g,2.60,unit,68p,100g
Sainsbury's Classic Baked Potatoes x2 430g,2.00,unit,4.65,kg
Innocent Dairy Free Hazelnut 750ml,1.50,unit,2.00,ltr
Sainsbury's Melon Kiwi & Strawberry 220g,1.75,unit,7.95,kg
Imperfectly Tasty Grapes 500g,1.06,unit,2.12,kg
Sainsbury's White Oriental Lilies Bouquet,6.00,unit,6.00,ea
Sainsbury's Pink Lady & Herb Mix Stuffing Taste the Difference 110g,1.25,unit,11.36,kg
Sainsbury's Tomato & Basil Chicken Pasta 350g,2.60,unit,74p,100g
Sainsbury's Lisianthus Bouquet (Colour may vary),4.50,unit,4.50,ea
Sainsbury's Chilli Paste 80g,1.50,unit,1.88,100g
Sainsbury's Watermelon 160g,1.00,unit,6.25,kg
Sainsbury's Sliced Red Onions 150g,50p,unit,3.33,kg
Sainsbury's Freesia Posy Bouquet,3.00,unit,3.00,ea
Sainsbury's Mozzarella Basil & Tomato Pasta 260g,2.60,unit,1.00,100g
Sainsbury's Greek Salad Taste the Difference 200g,2.25,unit,1.13,100g
Sainsbury's Ripe & Ready Pears So Organic,2.00,unit,50p,ea
Sainsbury's House Salad Bowl 330g,2.70,unit,2.70,100g
Sainsbury's Cheese Stuffed Peppers 330g,2.00,unit,6.06,kg
Sainsbury's SO Organic Apples x6,2.50,unit,42p,ea
Sainsbury's Honey & Mustard Chicken Pasta 350g,2.60,unit,74p,100g
Sainsbury's Roast Potatoes 400g,2.00,unit,5.00,kg
Bare Naked Rice 250g,2.00,unit,8.00,kg
Sainsbury's Mango Box 2kg,4.50,unit,2.25,kg
Sainsbury's Imperfectly Tasty Garlic x4,55p,unit,5p,10g
Sainsbury's Mango & Watermelon Fingers 230g,2.00,unit,8.70,kg
Imperfectly Tasty Red Onions 1kg,59p,unit,59p,kg
So Spinach Organic 100g,1.25,unit,1.25,100g
Sainsbury's Pink Oriental Lilies Bouquet,6.00,unit,6.00,ea
Sainsbury's Mini Rose Plant (Colour may vary),3.00,unit,3.00,ea
Sainsbury's White Super Mushrooms 300g,1.20,unit,4.00,kg
Sainsbury's Zamli Dates Taste the Difference 200g,2.50,unit,12.50,kg
Sainsbury's Kalanchoe Plant (Colour may vary),2.00,unit,2.00,ea
GOOD4U Protein Salad Topper Super Seeds 150g,2.00,unit,1.25,100g
Sainsbury's Moroccan Style Grains 300g,2.00,unit,6.67,kg
Sainsbury's Fresh Turmeric 100g,1.50,unit,1.50,100g
Sainsbury's Curry Leaves 5g,1.20,unit,2.40,10g
Sainsbury's Fresh Oregano 20g,75p,unit,38p,10g
Gourmet Garden Lightly Dried Basil 10g,2.00,unit,2.00,10g
Sainsbury's Exotic Fruit Salad 240g,2.00,unit,8.33,kg
Sainsbury's Coleslaw Kit Pack,1.00,unit,33p,100g
Albert Bartlett Apache Potatoes 600g,1.00,unit,1.67,kg
Sainsbury's Roasted Vegetable & Basil Pasta 200g,1.80,unit,90p,100g
Albert Bartlett Rooster Parmentier Potatoes with Herbs & Garlic Butter 400g,1.50,unit,3.75,kg
Sainsbury's Quinoa Almond & Pistachio Salad Taste the Difference 195g,2.25,unit,1.15,100g
Sainsbury's Family Plum Punnet 1kg,2.00,unit,2.00,kg
Sainsbury's Moroccan Cous Cous Taste the Difference 400g,3.25,unit,81p,100g
Sainsbury's Rose & Iris Posy Bouquet,4.00,unit,4.00,ea
Sainsbury's Goats Cheese & Beetroot Salad Bowl 135g,2.00,unit,1.48,100g
Sainsbury's Minted Greens & Goats Cheese Salad Taste the Difference 170g,2.25,unit,1.32,100g
The Greengrocer Berry Mix 1kg,2.39,unit,24p,100g
Sainsbury's Tenderstem Biancoli & Purple Sprouting Broccoli Taste the Difference 160g,1.80,unit,11.25,kg
Sainsbury's Beetroot Feta & Walnut Salad Taste the Difference 185g,2.25,unit,1.22,100g
Jrd Organic Oat & Hemp Drink 1L,1.00,unit,1.00,ltr
Sainsbury's Rainbow Chard 200g,1.75,unit,8.75,kg
La Rochelle Black Pepper Croutons 150g,1.25,unit,83p,100g
Sainsbury's Seeded Grapes 700g,2.50,unit,3.57,kg
Imperfectly Tasty Gala Apples x6,1.09,unit,18p,ea
Sainsbury's Sweet Potato Wedges 400g,1.80,unit,4.50,kg
Sainsbury's Green Plant 12cm (Plant may vary),3.50,unit,3.50,ea
Sainsbury's Accents Of The Season Bouquet,10.00,unit,10.00,ea
Sainsbury's Edamame & Sugarsnap Salad Taste the Difference 180g,2.25,unit,1.25,100g
Sainsbury's Migo Pears x4,1.50,unit,37p,ea
Sainsbury's Butternut & Baby Corn Stir Fry 300g,1.50,unit,50p,100g
Sainsbury's Ranch Salad 233g,1.50,unit,64p,100g
Sainsbury's Baking Potatoes So Organic x4,1.85,unit,46p,ea
Sainsbury's Classic Vegetable Base Mix 1kg,1.50,unit,1.50,kg
Sainsbury's Fairtrade Ripen at Home Bananas x5,69p,unit,14p,ea
La Doria Sweetcorn in Salted Water 150g,55p,unit,28p,100g
Sainsbury's On the Go Pink Lady Apple Slices & Grapes Meal Deal 80g,60p,unit,7.50,kg
Sainsbury's Tuna & Sweetcorn Pasta 350g,2.60,unit,74p,100g
Sainsbury's Red Thai Style Stir Fry Sauce 175ml,1.00,unit,57p,100ml
Sainsbury's Amethyst Bouquet,5.00,unit,5.00,ea
Sainsbury's Apple Banana Strawberry & Grape 220g,1.75,unit,7.95,kg
Sainsbury's Rose & Alstroemeria Bouquet,5.00,unit,5.00,ea
Sainsbury's Caesar Dressing 150ml,1.00,unit,1.00,150ml
Sainsbury's Italian Style Salad 180g,2.00,unit,1.11,100g
Sainsbury's Spiced Roasting Cauliflower 300g,2.00,unit,6.67,kg
Sainsbury's Fruit Platter,2.50,unit,7.14,kg
Jrd Organic Oat & Barley Drink 1L,1.00,unit,1.00,ltr
Sainsbury's Ftg Pink Lady Apple Bag 80g,60p,unit,7.50,kg
Sainsbury's Butternut Squash & Sweet Potato Mix 750g,1.50,unit,2.00,kg
Sainsbury's Fajita Vegetable Mix 500g,2.00,unit,4.00,kg
Sainsbury's Caramella Cherry Vine Tomatoes Taste the Difference,1.75,unit,7.00,kg
Sainsbury's SO Organic Jersey Royal New Potatoes 700g,4.00,unit,5.71,kg
Sainsbury's Pink and Pearls Bouquet,5.00,unit,5.00,ea
Sainsbury's British Begonia Plant (Colour may vary),3.50,unit,3.50,ea
Sainsbury's Nectarine Family Punnet (min X6),2.00,unit,33p,ea
Sainsbury's Indulgence Bouquet,12.00,unit,12.00,ea
Sainsbury's Udon Noodles 300g,1.25,unit,42p,100g
Sainsbury's Giant Mango Single,1.70,unit,1.70,ea
Sainsbury's Chrysanthemum Plant (Colour may vary),3.50,unit,3.50,ea
Sainsbury's Pesto Pasta Taste the Difference 400g,3.25,unit,81p,100g
Sainsbury's Garlic Mayonnaise 280ml,85p,unit,30p,100ml
Sainsbury's Simple Babyleaf Bag 90g,1.00,unit,1.11,100g
Sainsbury's Stocks,4.00,unit,4.00,ea
The Original Black Garlic 1 Whole Bulb,1.50,unit,1.50,ea
Sainsbury's Classic Fruit Salad On the Go 150g,1.00,unit,6.67,kg
Sainsbury's Watermelon Fingers 600g,3.50,unit,5.83,kg
Tenderstem Broccoli 180g,1.00,unit,5.56,kg
Sainsbury's Sticky Korean BBQ Stir Fry Sauce 175ml,1.00,unit,57p,100ml
Sainsbury's Brightly Beautiful Bouquet,10.00,unit,10.00,ea
