Description,Price/Unit,Unit,Price/Measure,Measure 
Sainsbury's Chicken Noodle Cup Soup Be Good To Yourself 4x13g,75p,unit,1.44,100g
Hubbards Foodstore Chilli Con Carne 392g,60p,unit,15p,100g
Dr Karg Organic Emmental Crispbreads 200g,2.00,unit,1.00,100g
Sainsbury's Clear Honey SO Organic 340g,3.10,unit,91p,100g
FREEE by Doves Farm Self Raising White Flour Gluten Free 1kg,1.75,unit,1.75,kg
Schar Gluten Free Pretzels 60g,80p,unit,1.34,100g
Walkers Sensations Poppadoms Mango & Chutney Crisps 82.5g,1.00,unit,1.21,100g
Sainsbury's Sweet Chilli Sauce 345g,1.20,unit,36p,100g
Sainsbury's Thai Sweet Chilli Crisps Taste The Difference 150g,1.00,unit,67p,100g
Desi Paneer Full Fat Cheese 250g,1.60,unit,64p,100g
Butterkist Microwave Popcorn Sweet 3x60g,2.00,unit,1.11,100g
Trebor Softmints Spearmint Mints 4x44.9g,1.30,unit,73p,100g
Sainsbury's Sweetened Almond Drink 1L,1.00,unit,1.00,ltr
Sainsbury's Ready Salted Crisps 12x25g,1.50,unit,50p,100g
Sainsbury's Albacore Tuna Steak In Extra Virgin Olive Oil Taste the Difference 160g,2.25,unit,1.88,100g
Tic Tac Mint 4x16g,1.00,unit,1.56,100g
Old El Paso Roasted Tomato & Pepper Fajita Kit 500g,3.00,unit,60p,100g
Nescafe Original Decaff Instant Coffee 200g,4.00,unit,2.00,100g
Sainsbury's Plain Naan x 2 260g,95p,unit,37p,100g
Princes Mackerel Fillets in Mustard Sauce 125g,1.00,unit,80p,100g
Summer Pride Lychees in Light Syrup 425g,1.40,unit,70p,100g
Maryland Double Chocolate 230g,1.00,unit,44p,100g
John West Light Lunch French Tuna Salad 220g,1.75,unit,80p,100g
Lindt Lindor Milk Chocolate Truffles Box 37g,1.50,unit,4.05,100g
Sainsbury's Oat & Treacle Cookies Taste the Difference 200g,1.60,unit,80p,100g
Ainsley Harriott Moroccan Medley Cous Cous 100g,75p,unit,7.50,kg
Sainsbury's Caesar Dressing 250ml,90p,unit,36p,100ml
Lizi's Original Granola 500g,3.70,unit,74p,100g
Sainsbury's Very Strong Canadian Bread Flour Taste the Difference 1kg,1.10,unit,1.10,kg
Sainsbury's Walnut Halves SO Organic 100g,1.90,unit,1.90,100g
McDougalls Instant Thickening Granules 170g,80p,unit,4.71,kg
Heinz Weight Watchers Vegetable Broth 295g,85p,unit,29p,100g
Sainsbury's Ground Mixed Spice 34g,85p,unit,25p,10g
Knorr Aromat Seasoning 90g,1.00,unit,11p,10g
Kenco Costa Rica Origins Instant Coffee 100g,3.00,unit,3.00,100g
Filippo Berio Olive Oil 750ml,3.50,unit,46p,100ml
Uncle Ben's Special Microwave Rice Thai Sweet Chilli 250g,1.55,unit,6.20,kg
Lindt Lindor Assorted Chocolate Truffles Box 200g,5.00,unit,2.50,100g
Sainsbury's Goose Fat 200g,1.90,unit,95p,100g
Sainsbury's Soft Corn Tortilla Wraps x8 320g,1.00,unit,31p,100g
Jacob's Crispbreads Mixed Grain Crackers 5x38g,1.00,unit,53p,100g
Sainsbury's Salted Peanuts & Cashews 200g,2.60,unit,1.30,100g
Hovis Bread Yeast Fast Action x6 7g,1.00,unit,23.81,kg
Sainsbury's Prunes 500g,3.00,unit,6.00,kg
Sainsbury's Chunky Beef & Vegetable Soup 400g,75p,unit,19p,100g
Sainsbury's Prawn Cocktail Crisps 6x25g,85p,unit,57p,100g
Sainsbury's Mint Assortment 200g,95p,unit,48p,100g
Kallo Belgian Milk Chocolate Rice Cake Minis 4x21g,2.00,unit,2.38,100g
Baxters Favourites Cream Of Mushroom Soup 400g,1.20,unit,30p,100g
Baxters Vegetarian Mediterranean Tomato Soup 400g,1.20,unit,30p,100g
Sainsbury's Stock Cubes Beef 10x10g,50p,unit,50p,100g
FREEE by Doves Farm Plain White Flour Gluten Free 1kg,1.75,unit,1.75,kg
BEAR Fruit Yoyos Raspberry 20g,55p,unit,2.75,100g
Sacla Chilli Pesto 190g,2.50,unit,1.32,100g
Organix Strawberry Soft Oaty Bars 6x30g,2.75,unit,1.53,100g
Sainsbury's Peanut Butter Smooth SO Organic 340g,1.85,unit,54p,100g
Colman's Horseradish Sauce 136g,1.00,unit,74p,100g
Bare Naked Noodles 250g,2.00,unit,80p,100g
Sainsbury's Sweet Chilli & Garlic Stir Fry Sauce 120g,50p,unit,42p,100g
Rankin Irish Soda Bread Minis x4,1.10,unit,28p,ea
Sainsbury's Pasta Sauce Sweet Pepper 500g,65p,unit,13p,100g
Heinz Big Soup Lamb & Vegetable 400g,1.25,unit,31p,100g
Sainsbury's Macadamia Nut Halves 100g,2.50,unit,2.50,100g
Sainsbury's Balsamic Vinegar SO Organic 250ml,2.00,unit,8.00,ltr
Nescafe Dolce Gusto Cafe Au Lait Coffee x16 Pods 16 Drinks,3.50,unit,2.19,100g
Sainsbury's Deliciously Free From Chocolate Brownies x4,2.00,unit,1.75,100g
Patak's Madras Sauce 450g,1.25,unit,28p,100g
Koko Dairy Free Unsweetened Drink 1L,1.60,unit,1.60,ltr
Sainsbury's Rice Vinegar 150ml,1.85,unit,1.23,100ml
Allinson Premium Very Strong Wholemeal Bread Flour 1.5kg,2.00,unit,1.33,kg
Lancashire Farm Natural Whole Milk Bio Yogurt 1kg,1.50,unit,1.50,kg
Cafedirect Fairtrade Intense Roast Ground Coffee 227g,3.00,unit,1.32,100g
Twinings Fennel Tea 20 Tea Bags,1.70,unit,4.25,100g
Twinings English Breakfast Tea 50 Tea Bags,3.50,unit,2.80,100g
Options Single Sachet Mint 11g,40p,unit,3.64,100g
Sainsbury's Chilli Cooking Sauce 500g,80p,unit,16p,100g
Batchelors Cup a Soup Broccoli & Cauliflower x4 101g,80p,unit,79p,100g
Sainsbury's Cheddar Cheese Crispies Taste the Difference 100g,1.70,unit,1.70,100g
Nescaf Azera Americano Decaff Instant Coffee 100g,5.00,unit,5.00,100g
Ritter Sport Marzipan 100g,1.00,unit,1.00,100g
Skippy Peanut Butter Smooth 340g,2.25,unit,66p,100g
Mr. Porky Pork Crackles 65g,1.00,unit,1.43,100g
Knorr Stock Pot Beef 8x28g,2.50,unit,1.12,100g
Old El Paso Black Beans 425g,1.45,unit,34p,100g
Caramac Caramel Bar 30g,65p,unit,2.17,100g
Blue Dragon Thai Green Curry Paste 285g,2.00,unit,70p,100g
Alpro Creamy Caramel Dessert x4 125g,1.70,unit,34p,100g
Sharwood's Mango Chutney Green Label 530g,2.50,unit,47p,100g
Sainsbury's Belgian Cooking Chocolate White 200g,1.10,unit,5.50,kg
Belvita Breakfast Biscuits Bars Soft Bakes Golden Grain 5x50g,1.50,unit,60p,100g
Jamie Oliver Microwave Ready to eat Tomato & Olive Quinoa 250g,2.30,unit,9.20,kg
Sainsbury's Tartare Sauce Taste the Difference 180g,1.50,unit,83p,100g
Sainsbury's Sweet & Sour Stir Fry Sauce 120g,50p,unit,42p,100g
Tiptree Strawberry Conserve 340g,2.30,unit,68p,100g
Snack A Jacks Chocolate Chip Rice Cakes 180g,1.80,unit,1.00,100g
Sainsbury's Croissants x6 240g,1.00,unit,17p,ea
Sainsbury's Instant Noodles Curry 90g,30p,unit,33p,100g
Pukka Peppermint & Licorice Tea Bags x20,3.00,unit,10.00,100g
Levi Roots Reggae Reggae Jerk BBQ Sauce 290g,1.50,unit,52p,100g
Twinings Mint Green Tea 20 Tea Bags,2.00,unit,5.00,100g
Tilda Microwave Basmati Wholegrain Rice Roasted Vegetable 250g,1.00,unit,4.00,kg
Sainsbury's Pasta Sauce Tomato Mushroom & Basil 500g,65p,unit,13p,100g
Sainsbury's Fruit Pastilles Sweets 225g,90p,unit,40p,100g
Cadbury Crunchie Rocks Chocolate Bag 110g,1.50,unit,1.36,100g
Sainsbury's Raisins Taste the Difference 500g,2.50,unit,5.00,kg
Dunn's River Black Beans 400g (240g*),80p,unit,33p,100g
Hartley's Sugar Free Blackcurrant Jelly Twin Pack 23g,1.30,unit,5.65,100g
Twinings Cranberry & Raspberry Tea 20 Tea Bags,1.70,unit,4.25,100g
Heinz Chicken & Sweetcorn Soup 400g,80p,unit,20p,100g
Colman's Recipe Mix Hot Chilli Con Carne 37g,50p,unit,1.35,100g
Schwartz Luxury Bread Sauce Mix 40g,80p,unit,2.00,100g
Sainsbury's Stir In Tomato & Basil Pasta Sauce 150g,90p,unit,60p,100g
McVitie's Milk Chocolate Digestive Thins Biscuits 180g,1.60,unit,89p,100g
Sainsbury's Earl Grey Tea Bags Taste the Difference x50,1.50,unit,1.20,100g
Douwe Egberts Pure Indulgence Instant Coffee 190g,5.50,unit,2.89,100g
Tetley Redbush Tea Bags x40,2.00,unit,2.00,100g
Maggi So Juicy Mixed Herbs Chicken Recipe Mix 30g,1.00,unit,3.33,100g
L'OR Classique Instant Coffee 100g,4.00,unit,4.00,100g
Galaxy Smooth Milk Chocolate Large Gifting Bar 360g,2.50,unit,69p,100g
Tilda Microwave Steamed Basmati Sweet Chilli Rice 250g,1.50,unit,6.00,kg
Sainsbury's Italian Chopped Tomatoes with Chilli 390g,55p,unit,1.41,kg
Pot Noodle Chicken & Mushroom 4x90g,3.00,unit,8.33,kg
Farchioni ll Casolare Olive Oil Extra Virgin 1L,7.95,unit,80p,100ml
Sainsbury's Deliciously Free From Grated Cheddar-Style Coconut Based Alternative To Cheese 200g,2.50,unit,1.25,100g
Sainsbury's Albacore Tuna in Extra Virgin Olive Oil Taste the Difference 225g,3.50,unit,1.59,100g
Maynards Bassetts Wine Gums Red n' Blacks Sweets Bag 165g,1.00,unit,61p,100g
Dole Pineapple In Juice 4x113g,2.00,unit,76p,100g
Ryvita Crunchy Rye Bread Cracked Black Pepper 5x40g,1.60,unit,80p,100g
BEAR Alphabites Multigrain Cereal 350g,2.80,unit,80p,100g
Sainsbury's Cherry Jam Taste the Difference 340g,1.60,unit,47p,100g
Bisto Gravy Granules 550g,3.00,unit,55p,100g
Mrs Elswood Sandwich Slice Cucumber 540g (310g*),1.70,unit,55p,100g
Tidman's Rock Salt 500g,1.50,unit,3.00,kg
Graze Snack Box BBQ Crunch 31g,1.20,unit,3.87,100g
La Rochelle Mediterranean Salad Croutons 150g,1.25,unit,83p,100g
Sainsbury's Dry Roasted Jumbo Peanuts 200g,1.00,unit,50p,100g
Twinings Jasmine Green Tea 20 Tea Bags,2.00,unit,4.00,100g
Ambrosia Rice Pudding Mini Pots 6x55g,1.80,unit,55p,100g
Kabuto Noodles Chicken Ramen 85g,2.00,unit,23.53,kg
Sainsbury's Silverskin Onions in Vinegar 465g,70p,unit,27p,100g
Hartley's Sugar Free Lemon and Lime Jelly Twin Pack 23g,1.30,unit,5.65,100g
Sainsbury's Anchovy Fillets in Olive Oil with Herbs & Garlic 50g (30g*),80p,unit,2.67,100g
Sainsbury's Almond Flakes 200g,2.80,unit,1.40,100g
Tilda Microwave Steamed Basmati Mushroom 250g,1.50,unit,6.00,kg
Sainsbury's Puff Pastry Ready Roll 375g,1.30,unit,35p,100g
Betty Crocker Vanilla Buttercream Style Icing 400g,2.50,unit,63p,100g
Ainsley Harriott Sundried Tomato & Garlic Cous Cous 100g,75p,unit,7.50,kg
Sainsbury's Sliced Black Olives 185g (85g*),60p,unit,71p,100g
Rowse Set Honey 340g,2.85,unit,84p,100g
Doritos Lightly Salted Sharing Tortilla Chips 230g,2.50,unit,1.09,100g
Buckwud Maple Syrup 250g,5.00,unit,2.00,100g
Sainsbury's No Added Sugar Dark Chocolate 100g,85p,unit,85p,100g
Nescaf Original Instant Coffee 100g,3.20,unit,3.20,100g
Nutella Chocolate Spread 1kg,5.00,unit,50p,100g
Sainsbury's Foam Shrimp Sweets 70g,45p,unit,64p,100g
Quaker Porridge To Go Golden Syrup Breakfast Bars 2x55g,1.40,unit,1.27,100g
Summer Pride Kidney Beans in Water 400g,30p,unit,8p,100g
Sainsbury's Pitted Black Olives 907g (440g*),2.00,unit,45p,100g
Fray Bentos Meatballs In Gravy 380g,80p,unit,2.11,kg
Cafedirect Fairtrade Smooth Roast Ground Coffee 227g,3.00,unit,1.32,100g
Quaker Oat Crisp 375g,2.30,unit,61p,100g
Kenco Smooth Instant Coffee 200g,4.00,unit,2.00,100g
Sainsbury's Sausage Casserole Mix 40g,40p,unit,1.00,100g
Sainsbury's Chicken Tikka Masala 400g,1.50,unit,3.75,kg
Sainsbury's High Fibre White Macaroni 500g,95p,unit,1.90,kg
Maynards Bassetts Jelly Babies Sweets Carton 400g,3.00,unit,75p,100g
Uncle Ben's Chilli Con Carne Sauce Hot 450g,1.50,unit,33p,100g
Sainsbury's Tomato Ketchup SO Organic 460g,1.65,unit,36p,100g
Island Delight Vegetable Pattie 140g,80p,unit,57p,100g
Sainsbury's Choco Rice Pops 375g,1.00,unit,27p,100g
KTC Minced Garlic Paste 210g,1.10,unit,52p,100g
Sainsbury's Chinese 5 Spice,85p,unit,26p,10g
Sainsbury's Minced Beef & Onion 400g,1.50,unit,3.75,kg
Sainsbury's Chicken & Mushroom Soup 400g,45p,unit,11p,100g
Sainsbury's Deliciously Free From Cod Fish Fingers 300g,2.50,unit,8.33,kg
Sainsbury's Cheese & Tomato Ravioli 400g,55p,unit,1.38,kg
Plenish Organic 6% Almond Dairy Free Drink 1L,2.50,unit,2.50,ltr
Sainsbury's Soft & Whippy Chocolate Bars 6x22g,90p,unit,68p,100g
Sainsbury's Chutney Tomato & Chilli Taste the Difference 300g,1.30,unit,43p,100g
Napolina Chopped Tomatoes 390g,1.00,unit,2.56,kg
Dolmio Pasta Vita Microwave Ready Meal Fusilli Bolognese 300g,1.50,unit,5.00,kg
Fox's Rocky Caramel Bars 8x21g,1.00,unit,60p,100g
Sainsbury's Golden Multiseed Bread Mix Taste the Difference 500g,1.00,unit,2.00,kg
KTC Sunflower Oil 5L,5.50,unit,11p,100ml
Cadbury Crunchie Chocolate Bars 10x26g,2.50,unit,96p,100g
Lyle's Squeezy Golden Syrup 325g,1.50,unit,46p,100g
Schar Gluten Free Wholesome Seeded Loaf 300g,2.50,unit,83p,100g
Sainsbury's Tuna Chunks in Brine 3x80g (3x60g*),2.00,unit,1.11,100g
Hubbard's Foodstore Brown Sauce 450g,45p,unit,10p,100g
Sainsbury's Milk Chocolate Raisins 180g,95p,unit,53p,100g
Chicken Tonight French Wine Sauce 500g,1.70,unit,34p,100g
Old El Paso Smoky BBQ Fajita Family Kit 750g,3.90,unit,52p,100g
Helen Browning's Organic Speedy Sausages x12 200g,4.00,unit,20.00,kg
Fox's Glacier Fruit 200g,1.00,unit,50p,100g
Sainsbury's Pancake Shaker 155g,1.00,unit,6.45,kg
McVitie's Digestives Milk Chocolate Biscuits 433g,2.20,unit,51p,100g
Marmite Yeast Extract Rice Cakes 110g,1.25,unit,1.14,100g
Options Single Sachet Salted Caramel 11g,40p,unit,3.64,100g
Sainsbury's Chapattis x2 200g,95p,unit,48p,100g
Ovaltine Malted Drink Chocolate Light 300g,3.40,unit,1.13,100g
Island Delight Lamb Pattie (Halal) 140g,80p,unit,57p,100g
Sainsbury's Ground Nutmeg 50g,85p,unit,17p,10g
Schwartz Mild Creamy Peppercorn Sauce Mix 25g,80p,unit,3.20,100g
Loyd Grossman Balti Curry Sauce 350g,1.80,unit,51p,100g
Sainsbury's Roasted Pistachios in Shells 270g,3.60,unit,1.33,100g
Tiptree Orange Marmalade Orange & Tangerine - Double One 454g,2.30,unit,51p,100g
BEAR Fruit Yoyos Blackcurrant 20g,55p,unit,2.75,100g
McVitie's Family Circle 360g,2.50,unit,81p,100g
Sainsbury's Tikka Masala Light Sauce Be Good To Yourself 500g,75p,unit,15p,100g
Sainsbury's Roasted Vegetable Couscous 110g,45p,unit,4.09,kg
Smarties Pouch 118g,1.50,unit,1.27,100g
Hunger Breaks All Day Breakfast 395g,1.25,unit,3.16,kg
Spice Tailor Tikka Masala Sauce 300g,2.00,unit,67p,100g
Whitworths Cranberries 150g,2.00,unit,1.33,100g
Sainsbury's Snack Hazelnut Kernels 100g,1.85,unit,1.85,100g
Kenco Colombian Origins Instant Coffee 100g,3.00,unit,3.00,100g
Sainsbury's Mini Yogurt Coated Rice Cakes 4x30g,1.30,unit,1.08,100g
Sainsbury's Sliced Pickled Beetroot in Vinegar 340g,70p,unit,35p,100g
Baxters Chef Selections Beef Consomme Soup 400g,1.85,unit,46p,100g
Sainsbury's Chicken Noodle Soup 400g,45p,unit,11p,100g
Pink Panther Original Vanilla Wafers x24 185g,75p,unit,41p,100g
Heinz Baked Beans Curry 390g,1.00,unit,2.56,kg
Patak's Madras Spice Paste 283g,2.30,unit,81p,100g
PG tips Decaffeinated Biodegradable Black Tea Bags x70,2.50,unit,1.23,100g
Sainsbury's Parsley Sauce Mix 20g,40p,unit,2.00,100g
Snack Organisation Salted Rice Crackers 100g,1.00,unit,1.00,100g
Sainsbury's Fairtrade Intense Roast Coffee 227g,2.30,unit,1.01,100g
Crespo Capers in Salted Water 198g (125g*),1.50,unit,1.20,100g
Princes Chicken & Ham Paste Jar 75g,60p,unit,80p,100g
McDougalls Premium Supreme Sponge Self Raising Flour 1kg,1.85,unit,1.85,kg
Sainsbury's Cumin Seed 38g,85p,unit,22p,10g
Baxters Chef Selections Cream Of Asparagus Soup 400g,1.85,unit,46p,100g
Aspall Organic Cyder Vinegar 350ml,1.70,unit,4.86,ltr
Branston Baked Beans with Large Lincolnshire Sausages 390g,85p,unit,2.18,kg
Cadbury Dairy Milk with Oreo Chocolate Bar 120g,1.50,unit,1.25,100g
Dolmio Pasta Bake Sauce Carbonara 480g,1.70,unit,35p,100g
Maynards Bassetts Wine Gums Sweets Carton 400g,2.00,unit,50p,100g
Batchelors Cup a Soup Chicken & Leek x4 86g,80p,unit,93p,100g
Nature's Path Gluten Free Granola Mixed Berry 312g,3.00,unit,96p,100g
Sacla Stir In Olive & Tomato Sauce 190g,2.50,unit,1.32,100g
Sainsbury's Peaches in Strawberry Jelly 120g,40p,unit,33p,100g
Sainsbury's Garlic & Coriander Naan x2 260g,95p,unit,37p,100g
Askeys Treat Chocolate Dessert Sauce 325g,1.30,unit,40p,100g
Nairns Gluten Free Cheese Oatcakes 180g,1.80,unit,1.00,100g
Milkybar White Chocolate Bar 90g,90p,unit,90p,100g
Quaker Oat So Simple Porridge Sweet Cinnamon Flavour 10x33g,2.75,unit,83p,100g
Ovaltine Malted Drink Original 300g,3.40,unit,1.13,100g
Sainsbury's Flaked Almonds SO Organic 100g,1.85,unit,1.85,100g
Galaxy Instant Hot Chocolate Sachet 25g,35p,unit,1.40,100g
Sainsbury's Sage 13g,85p,unit,65p,10g
Bounty Coconut Milk Chocolate Duo Bars Multipack 8x57g,2.50,unit,55p,100g
Sainsbury's Cornflakes SO Organic 375g,1.40,unit,37p,100g
Sainsbury's Olive Oil 2L,5.70,unit,29p,100ml
Sainsbury's Chopped Mixed Nuts 200g,1.50,unit,75p,100g
Sainsbury's Fizzy Cola Straw Sweets 70g,45p,unit,64p,100g
Walkers Poppables BBQ Rib Snacks 110g,1.00,unit,91p,100g
Organix Alphabet Biscuits 5x25g,2.30,unit,1.84,100g
John West Tuna Steak No Drain with Brine 3x60g,2.75,unit,1.53,100g
Sainsbury's Hunters Chicken 530g,75p,unit,14p,100g
Haywards Picalilli 400g,1.00,unit,25p,100g
Kellogg's Special K Dark Chocolate Chewy 4x24g,2.00,unit,2.08,100g
Amoy Straight to Wok Medium Noodles 2x150g,1.50,unit,5.00,kg
Sainsbury's Granola SO Organic 1kg,2.70,unit,27p,100g
Nescaf Gold Smooth Instant Coffee 200g,7.00,unit,3.50,100g
Sainsbury's Mild Curry Powder 79g,1.00,unit,13p,10g
BEAR Fruit Yoyos Apple Multipack x5 20g,2.40,unit,2.40,100g
Alpro Hazelnut Chilled Drink 1L,1.80,unit,1.80,ltr
Sainsbury's Highland Shortbread Finger Taste the Difference 200g,2.00,unit,1.00,100g
Heinz Lentil & Bacon Soup 400g,80p,unit,20p,100g
Kettle Chips Crispy Bacon & Maple Syrup Sharing Crisps 150g,1.00,unit,67p,100g
Thai Taste Red Curry Paste 200g,2.10,unit,1.05,100g
Sainsbury's Semolina 500g,1.00,unit,20p,100g
Pukka Organic Ginger Galangal & Golden Turmeric Tea Bags x20,3.00,unit,8.33,100g
Natco Cumin Ground 100g,1.00,unit,10p,10g
Sainsbury's Sea Salt & Vinegar Peanuts 200g,1.30,unit,65p,100g
Ye Olde Oak Jumbo Hot Dogs 560g (300g*),1.00,unit,3.33,kg
Tropicana Little Bottles Orange Juice Smooth 6x150ml,3.00,unit,33p,100ml
Sainsbury's Ready To Eat Dates 200g,1.45,unit,73p,100g
Sainsbury's British Pork Sausages Taste the Difference x12 795g,5.00,unit,6.29,kg
Sainsbury's Tortilla Chips Chilli  200g,95p,unit,48p,100g
Eat Natural For Breakfast Nuts and Seeds With Honey 450g,3.00,unit,67p,100g
Pukka Feel New  Organic Aniseed Fennel & Cardamom Tea Bags x20,3.00,unit,7.50,100g
Sainsbury's British Pork Sage & Onion Stuffing Balls Butchers Choice x12 360g,2.00,unit,55p,100g
Genius Gluten Free Pitta Breads x3,2.00,unit,1.08,100g
Jacob's Crinklys Cheese & Onion Crisps 6x25g,1.00,unit,67p,100g
Yutaka Organic Tamari Soy Sauce Gluten Free 150ml,2.00,unit,1.33,100ml
Heinz Numberetti Shapes 200g,55p,unit,2.75,kg
Fox's Chunkie Cookies White Chocolate Chunks 180g,1.65,unit,92p,100g
Popchips Sour Cream & Onion Sharing Crisps 85g,1.80,unit,2.12,100g
Dolmio Lasagne Sauce White Creamy 710g,2.00,unit,28p,100g
Schwartz Hollandaise Sauce Mix 25g,80p,unit,3.20,100g
Sainsbury's Birds Eye Chilli Coated Peanuts 200g,1.30,unit,65p,100g
Bonne Maman Wild Blueberry Conserve 370g,2.80,unit,76p,100g
Hartley's Lemon and Lime Jelly Pot 125g,60p,unit,48p,100g
Kellogg's Special K Peach & Apricot Cereal 360g,3.00,unit,83p,100g
Sainsbury's Almond Raisin & Cherry 35g,55p,unit,1.57,100g
Jacob's Selection Cheese Cracker Variety Box 900g,6.00,unit,67p,100g
Doritos Sour Cream & Chive Dip 300g,2.50,unit,83p,100g
Jacob's Savours Thins Sour Cream & Chive Crackers 150g,1.00,unit,66p,100g
Walkers Wotsits GIANTS Really Cheesy Snacks 130g,1.00,unit,77p,100g
Ainsley Harriott Aromatic Thai Chicken & Lemongrass Cup Soup x3 69g,75p,unit,1.09,100g
Organix Cocoa & Raisin Soft Oaty Bars 6x30g,2.75,unit,1.53,100g
Sour Patch Kids Soda Sweets Bag 160g,1.00,unit,63p,100g
Sainsbury's Raspberries in Light Syrup 300g,1.05,unit,95p,100g
Heinz No Added Sugar Beans in a Rich Tomato Sauce 3x200g,1.75,unit,2.92,kg
Horlicks Light Malt Chocolate Sachet 32g,30p,unit,94p,100g
Amy's Kitchen Gluten Free Vegetable Lasagne 269g,2.40,unit,9.41,kg
Stagg Classic Chilli Con Carne 400g,1.80,unit,4.50,kg
Galaxy Caramel Chocolate Bar 135g,1.00,unit,74p,100g
Green & Black's Organic Hot Chocolate 300g,3.60,unit,1.20,100g
Dolmio Stir In Pasta Sauce Tomato & Basil 150g,1.95,unit,1.30,100g
Nescaf Origins Cap Colombia Instant Coffee 100g,4.00,unit,4.00,100g
Baxters Vegetarian Green Lentil & Tomato Soup 400g,1.20,unit,30p,100g
LION Bar 4x42g,1.00,unit,59p,100g
Sainsbury's 00 Grade Pasta Flour Taste the Difference 1kg,1.10,unit,1.10,kg
Kellogg's Corn Flakes 1kg,3.00,unit,30p,100g
Sainsbury's Ice Cream Cone Sweets 70g,45p,unit,64p,100g
Fray Bentos Steak & Kidney Pie 425g,2.00,unit,4.71,kg
Pot Noodle King Pot Beef & Tomato 114g,1.00,unit,8.77,kg
John West Tuna with a Twist Lime & Black Pepper 85g,1.50,unit,1.76,100g
Sainsbury's Nutty Nougat Chocolate Bars 5x36g,90p,unit,50p,100g
St. Dalfour Raspberry Fruit Spread 284g,1.70,unit,60p,100g
Sainsbury's Chicken Casserole Mix 40g,40p,unit,1.00,100g
Nestle Go Free Gluten Free Honey Cornflakes Cereal 500g,2.40,unit,48p,100g
Pip & Nut Almond Butter 225g,3.95,unit,1.76,100g
Blue Dragon Thai Green Curry Paste Pot 50g,50p,unit,1.00,100g
Sharwood's Sweet & Sour Cooking Sauce 425g,1.85,unit,44p,100g
Tiptree Raspberry Jam Seedless - Extra Fruit 340g,2.30,unit,68p,100g
Colman's Sauce Mix Onion Sauce 35g,50p,unit,1.43,100g
Cadbury Roundie Milk Chocolate Biscuits 180g,2.00,unit,1.11,100g
Sainsbury's Salt & Pepper Combo Snack Mix 150g,1.25,unit,83p,100g
Tassimo Kenco Americano Grande XL Coffee Pods x16,3.50,unit,2.43,100g
Maynards Bassetts Murray Mints Bag 193g,1.50,unit,78p,100g
Dolmio Lasagne Sauce White Creamy Light 470g,1.70,unit,36p,100g
Sainsbury's Fairtrade Cashew Nuts 100g,2.50,unit,2.50,100g
Heinz Spaghetti Bolognese 200g,80p,unit,4.00,kg
Richmond Meat Free Vegan Sausages x8 336g,2.25,unit,6.70,kg
Nature's Finest Tropical Fruits in Juice 400g,1.70,unit,74p,100g
Benecol Yogurt Drink Tropical Fruit & Soya (Dairy Free) 6x65.5g,3.95,unit,1.01,100g
Reese's Peanut Butter Cups x3 51g,85p,unit,1.67,100g
Carrs Breadmaker Strong White Flour 1.5kg,1.50,unit,1.00,kg
Ting Grapefruit Crush 330ml,35p,unit,11p,100ml
Genius Gluten Free Spicy Sliced Fruit Loaf 400g,2.50,unit,63p,100g
Lavazza Caffe Espresso Ground Coffee 250g,4.10,unit,1.64,100g
Fox's Glacier Mints 200g,1.00,unit,50p,100g
Sainsbury's Plain Cupcake Cases x75,1.05,unit,1.05,ea
Koko Dairy Free Plain Live Yogurt Cultures 500g,2.00,unit,40p,100g
Sainsbury's Brazil Nuts SO Organic 200g,4.50,unit,2.25,100g
Dolmio Pasta Sauce Pouch Carbonara 150g,1.55,unit,1.03,100g
Hellmann's Vegan Mayonnaise 270g,2.15,unit,77p,100ml
Sainsbury's Shiitake Mushrooms 120g,1.35,unit,11.25,kg
Cadbury Dairy Milk Chocolate Kids 18g,25p,unit,1.39,100g
Sainsbury's Cream Of Chicken Cup Soup 4x22g,65p,unit,74p,100g
Ye Olde Oak Hot Dogs x8 400g (184g*),80p,unit,4.35,kg
Hubbards Foodstore Chicken Curry 392g,59p,unit,15p,100g
Sainsbury's Mayonnaise SO Organic 240ml,1.65,unit,66p,100ml
Nescaf Dolce Gusto Americano Intenso Coffee x16 Pods 16 Drinks,3.50,unit,2.19,100g
Top Taste Crispy Onions 100g,1.35,unit,1.35,100g
Guylian Belgian Chocolate Seashells x22 250g,3.50,unit,1.40,100g
Cheetos Puffs Flamin' Hot Snacks 8x13g,1.00,unit,96p,100g
Eazypop Microwave Popcorn Salted 85g,60p,unit,71p,100g
Graze Punchy Protein Nuts 118g,3.00,unit,2.54,100g
Homepride Curry Sauce 485g,1.70,unit,35p,100g
Littleover Clear Wildflower Honey 340g,4.00,unit,1.18,100g
Seeds of Change Organic Pasta Sauce Stir In Sundried Tomato  195g,1.50,unit,77p,100g
Helen Browning's Organic Smoked Back Bacon 184g,4.00,unit,21.74,kg
Schar Gluten Free Brown Ciabatta Rolls x4,2.00,unit,1.00,100g
Sainsbury's Rock Salt 350g,1.00,unit,2.86,kg
Sainsbury's Dried Cherries 75g,1.80,unit,24.00,kg
Nissin Soba Classic Noodles with Yakisoba Sauce 90g,1.25,unit,13.89,kg
KP Roasted Peanuts Unsalted 250g,2.50,unit,1.00,100g
Sainsbury's Sorbet Lemon 500ml,2.20,unit,44p,100ml
Kenco Rich Instant Coffee 200g,4.00,unit,2.00,100g
