Description,Price/Unit,Unit,Price/Measure,Measure
Sainsbury's Free Range Whole Fresh British Chicken So Organic (approx.1.7kg),7.45,kg,7.45,kg
Sainsbury's Tikka Sliced British Chicken Breast 160g,2.50,unit,1.56,100g
Sainsbury's Carrot Cauliflower & Broccoli 480g,1.80,unit,3.75,kg
Sainsbury's 21 Day Matured Thin Cut Sirloin Steak 155g,2.50,unit,16.13,kg
Sainsbury's Spanish Manchego Cheese Taste the Difference 170g,3.00,unit,17.65,kg
Sainsbury's Unsmoked Back Bacon Rashers x16 500g,2.85,unit,5.70,kg
Quorn Vegetarian Chicken Style Nuggets 300g,2.00,unit,6.67,kg
Sainsbury's British Pork and Red Onion Sausages Taste the Difference x6 400g,2.75,unit,6.88,kg
Sainsbury's Reduced Fat Quarter Pounder Beef Burgers x4 454g,3.00,unit,6.61,kg
Shloer Red Grape Sparkling Juice Drink 750ml,1.50,unit,20p,100ml
Sainsbury's British Extra Lean Diced Pork Leg 425g,2.45,unit,5.76,kg
Sainsbury's Ardennes Pt 170g,1.00,unit,59p,100g
Sainsbury's Lamb Leg Steaks 300g,3.75,unit,12.50,kg
Sainsbury's Just Cook Turkey Breast Joint Butter Basted 500g (Serves 3),3.75,unit,7.50,kg
Sainsbury's Liver Sausage Slices 125g,95p,unit,76p,100g
Sainsbury's British Hot Smoked Mackerel Fillets 140g,1.50,unit,1.07,100g
Hagen-Dazs Ice Cream Salted Caramel 460ml,3.00,unit,65p,100ml
Sainsbury's Stilton Cheese Taste the Difference 210g,2.50,unit,11.90,kg
Sainsbury's Chicken Gravy Granules 170g,75p,unit,44p,100g
Deli Express British Honey Roast Ham 150g,2.50,unit,1.67,100g
Sainsbury's Sea Bass Fillets With Ginger & Lime Butter x2 210g,4.00,unit,20.00,kg
Sainsbury's British Fresh Chicken Breast Fillets Skinless & Boneless 1.6kg,7.50,unit,4.69,kg
Sainsbury's Breaded Cod Whole Fillets x2 300g,3.00,unit,10.00,kg
