Description,Price/Unit,Unit,Price/Measure,Measure
Glade Shake 'n' Vac Citrus Blossom 500g,1.00,unit,1.00,ea
Butcher's Grain Free Dog Food Can 400g,75p,unit,1.88,kg
Good Boy Pawsley & Co Chewy Twists with Chicken Dog Treats 90g,2.50,unit,27.78,kg
Frank's Cat Litter 10L,1.55,unit,16p,ltr
Felix As Good As It Looks Cat Food Ocean Feasts 40 X 100g,11.00,unit,2.75,kg
Pedigree in Jelly Wet Adult 1+ Dog Food Tin Mixed Selection 12x385g,7.60,unit,1.65,kg
Pedigree Biscrok Gravy Bones Original Adult 1+ Treat  Biscuits 400g,2.00,unit,5.00,kg
Webbox Lick-e-lix Cat Treat Salmon 5x15g,1.00,unit,13.33,kg
Gourmet Solitaire Tinned Cat Food With Turkey 85g,60p,unit,7.06,kg
Gourmet Gold Tinned Cat Food Terrine With Salmon 85g,55p,unit,6.47,kg
Felix As Good As It Looks Cat Food Favourites 12X100g,3.50,unit,2.92,kg
Sainsbury's Farmhouse Kitchen Adult Dog Smooth Pt With Beef & Vegetables 300g,55p,unit,1.83,kg
Whiskas in Jelly Wet Adult 1+ Cat Food Pouches Poultry  12x100g,3.50,unit,2.92,kg
Felix As Good As It Looks Cat Food Veg 12 X 100g,3.50,unit,2.92,kg
Sainsbury's Dog Treats Mini Log Bones x4,1.00,unit,5.56,kg
Dreamies Mix Adult 1+ Cat Treat Biscuits with Cheese and Beef 60g,95p,unit,15.83,kg
Bonio The Original Biscuits Dog Food 1.2kg,3.20,unit,2.67,kg
Webbox Dogs Delight Tasty Sticks with Beef x6 30g,1.00,unit,33.33,kg
Encore Tuna n Broth Cat Tin 70g,80p,unit,11.43,kg
Dreamies Adult 1+ Cat Treat Biscuits with Salmon 60g,95p,unit,15.83,kg
Gourmet Perle Connoisseurs Cat Food Mixed 12x85g,4.00,unit,3.92,kg
Sainsbury's Complete Nutrition 1+ Adult Cat Food Meat Selection in Gravy 12x100g,2.25,unit,1.88,kg
Webbox Cats Delight Turkey & Lamb Sticks x6,1.00,unit,33.33,kg
Go-Cat Adult Dry Cat Food Tuna Herring And Veg 825g,2.25,unit,2.73,kg
Sheba Prime Cuts Wet Adult 1+  Cat Food Dome Tuna 80g,1.05,unit,13.13,kg
Whiskas in Gravy Wet Senior 7+ Cat Food Pouches Poultry 12x100g,3.50,unit,2.92,kg
Gourmet Perle Cat Food Pouches Country Medley 12X85g,4.00,unit,3.92,kg
Encore Cat Pouch Tuna with Whitebait in Broth 70g,1.00,unit,14.29,kg
Sainsbury's Dental Sticks for Large Dogs x14 540g,2.00,unit,3.70,kg
Sainsbury's Dog Treats Delicious Recipe Deli Sausages x8 60g,85p,unit,14.17,kg
Felix Goody Bag Cat Treats Seaside Mix 60g,90p,unit,15.00,kg
Bio-Catolet Paper Cat Litter 12L,6.00,unit,50p,ltr
Cesar Classics Loaf Wet Adult 1+ Dog Food Tray Mixed 8x150g,5.60,unit,4.67,kg
Sainsbury's Dental Sticks for Small Dogs x14 220g,1.40,unit,6.36,kg
Pedigree Dentastix Daily Adult 1+  Large Dog Treats Dental Chew Sticks x7,2.00,unit,7.41,kg
Whiskas in Jelly Wet Adult 1+ Cat Food Pouches Meaty 12x100g,3.50,unit,2.92,kg
Sainsbury's Dog Treats Meaty Rolls x15,1.00,unit,7.41,kg
Purina One Adult Dry Cat Food Chicken & Wholegrains 800g,4.00,unit,5.00,kg
Sainsbury's Complete Nutrition 7+ Senior Cat Food Meat & Fish Selection in Jelly 12x100g,2.25,unit,1.88,kg
Sainsbury's Meaty Strip Dog Treats with Chicken x20 200g,55p,unit,2.75,kg
Pedigree Dentastix Daily Adult 1+ Medium Dog Dental Treat Dental Chews Sticks x28,5.00,unit,6.94,kg
Felix Goody Bag Cat Treats Mixed Grill 60g,90p,unit,15.00,kg
Gourmet Gold Tinned Cat Food Savoury Cake Chicken 85g,55p,unit,6.47,kg
Whiskas in Jelly Wet Adult 1+ Mixed Cat Food Tin Fish 6x390g,4.50,unit,1.92,kg
RSPB Suet Balls x6 540g,1.70,unit,3.15,kg
Sainsbury's Dog Treats Deli Tripe Sticks x15,1.50,unit,16.67,kg
Felix As Good As It Looks Kitten Cat Food Mixed In Jelly 12X100g,3.50,unit,2.92,kg
Sainsbury's Complete Nutrition 1+ Adult Cat Food Fish Selection in Jelly 6x400g,2.60,unit,1.08,kg
Pedigree in Gravy Wet Adult 1+ Dog Food Tin Mixed Selection 12x400g,7.60,unit,1.58,kg
Sainsbury's Cat Litter Liners x6,1.25,unit,1.25,ea
Whiskas Temptations Adult 1+ Cat Treat with Salmon 60g,1.00,unit,16.67,kg
Sainsbury's Complete Nutrition Kitten Food Meat & Fish Selection in Jelly 12x100g,2.25,unit,1.88,kg
Whiskas in Jelly Wet Adult 1+ Cat Food Pouches Fish 40x100g,10.00,unit,2.50,kg
Sainsbury's Adult Dog Complete Nutrition in Jelly with Chicken 1.2kg,1.25,unit,1.04,kg
Bakers Whirlers Dog Treats Bacon And Cheese 130g,95p,unit,7.31,kg
Sainsbury's Cat Treat Snack Pockets with Chicken 65g,70p,unit,10.77,kg
Pedigree Markies Mini Adult 1+ Dog Treats Biscuits 500g,2.00,unit,4.00,kg
Sainsbury's Complete Nutrition 1+ Adult Cat Food Poultry Selection in Gravy 6x400g,2.60,unit,1.08,kg
Sheba Fine Flakes in Jelly Wet Adult 1+ Cat Food Tray with Chicken 85g,55p,unit,6.47,kg
Gourmet Gold Tinned Cat Food Chicken And Liver In Gravy 85g,55p,unit,6.47,kg
Felix Goody Bag Cat Treats Original Mix 60g,90p,unit,15.00,kg
Sainsbury's Farmhouse Kitchen Adult Dog Smooth Pt With Chicken & Turkey 150g,45p,unit,3.00,kg
Bakers Rewards Dog Treats Mixed Variety 100g,95p,unit,9.50,kg
Dreamies Mix Adult 1+ Cat Treat Biscuits with Chicken and Duck 60g,95p,unit,15.83,kg
Naturo Adult Dog Grain Free Chicken 400g,1.10,unit,2.75,kg
Misfits Scruffy Bites Adult 1+ Dog Treats Chews 180g,1.40,unit,7.78,kg
Dreamies Mix Adult 1+ Cat Treat Biscuits with Salmon and Tuna 60g,95p,unit,15.83,kg
Dettol Laundry Sanitiser Antibacterial Liquid Additive Fresh Cotton 2.5L,7.50,unit,3.00,ltr
Gourmet Perle Cat Food Pouches Seaside Duo 12x85g,4.00,unit,3.92,kg
Gourmet Mon Petit Cat Food Fish Pouch 6x50g,1.50,unit,5.00,kg
Sainsbury's Wild Bird Seed Mix 750g,90p,unit,1.20,kg
Whiskas Cat Milk Cat Treat Bottles 3x200ml,3.40,unit,5.67,ltr
Cesar Country Stew Selection 8x150g,5.60,unit,4.67,kg
Gourmet Mon Petit Cat Food Pouches Meat 6 X 50g,1.50,unit,5.00,kg
Go-Cat Crunchy And Tender Dry Cat Food Salmon 800g,2.30,unit,2.88,kg
Pedigree Dentastix Fresh Medium Dog Dental Chews Treat Sticks x7,1.25,unit,6.95,kg
Pedigree in Gravy Wet Adult 1+ Dog Food Pouches Mixed Selection 12x100g,3.50,unit,2.92,kg
Sainsbury's Complete Nutrition Senior Dog Food Meat Selection in Jelly 6 x 400g,2.50,unit,1.04,kg
Whiskas in Jelly Wet Adult 1+ Mixed Cat Food Tin Poultry 6x390g,4.50,unit,1.92,kg
Sainsbury's Complete Nutrition 1+ Adult Cat Food Fish Selection in Jelly 12x100g,2.25,unit,1.88,kg
Gourmet Perle Connoisseurs Duo Cat Food Meat 12 X 85g,4.00,unit,3.92,kg
Purina One Adult Dry Cat Food Salmon & Wholegrain 800g,4.00,unit,5.00,kg
Pedigree in Jelly Wet Adult 1+ Dog Food Tin Mixed Selection 6x385g,4.00,unit,1.73,kg
Good Boy Pawsley & Co Pigs Ears Dog Treats 4 Pieces,3.00,unit,75p,ea
Sainsbury's Dog Biscuit Selection 800g,1.70,unit,2.13,kg
Pedigree Mixer Dry Adult 1+ Medium Dog Food Original 1.5kg,3.55,unit,2.37,kg
Bakers Dental Delicious Medium Dog Chews Chicken 200g,1.50,unit,7.50,kg
Whiskas Dry Adult 1+ Cat Food Biscuits with Chicken 825g,3.00,unit,3.64,kg
Sainsbury's Complete Nutrition Adult Dog Food with Chicken in Jelly 400g,45p,unit,1.13,kg
Sainsbury's Wild Bird Seed Mix 4kg,3.50,unit,88p,kg
Sainsbury's Dog Treats Log Bones x2,1.00,unit,5.00,kg
Whiskas Dentabites Cat Treats with Chicken 50g,1.00,unit,20.00,kg
Butcher's Tripe Loaf Recipes 12x400g,7.25,unit,1.51,kg
Gourmet Gold Tinned Cat Food Savoury Cake Salmon 85g,55p,unit,6.47,kg
Sainsbury's Dog Biscuit Rolls with Beef 550g,1.00,unit,1.82,kg
Sainsbury's Doggy Donuts With Chicken 200g,1.00,unit,5.00,kg
Sainsbury's Complete Nutrition Adult Dog Food Meat Selection in Jelly 6 x 400g,2.50,unit,1.04,kg
Sainsbury's Cat Treat Snack Pockets with Catnip 65g,70p,unit,10.77,kg
Pedigree Dentastix Fresh Small Dog Dental Chews Treat Sticks x7,1.00,unit,9.09,kg
Gourmet Gold Tinned Cat Food Salmon And Chicken In Gravy 85g,55p,unit,6.47,kg
Vanish Gold Oxi Action Upholstery & Carpet Cleaner Foam 600ml,6.00,unit,10.00,ltr
Sainsbury's Dog Biscuit Bone Selection 650g,1.20,unit,1.85,kg
Whiskas Dry Senior 7+ Cat Food Biscuits with Chicken 825g,3.00,unit,3.64,kg
Sainsbury's Adult Fine Flakes 1+ Adult Cat Food with Chicken & Turkey in Gravy 100g,30p,unit,3.00,kg
Whiskas in Jelly Wet Kitten 2-12 Months Cat Food Pouches Fish 12x100g,3.50,unit,2.92,kg
Cesar Country Kitchen Gravy Wet Adult 1+ Dog Food Tray Beef Turkey 150g,85p,unit,5.67,kg
Bakers Dental Delicious Large Dog Chews Chicken  270g,1.90,unit,7.04,kg
Wagg Training Dog Treats 125g,1.00,unit,8.00,kg
Good Boy Pawsley & Co Crunchy Chicken & Calcium Bones Dog Treats 100g,2.25,unit,22.50,kg
Naturo Adult Dog Variety Pack 6x400g,5.85,unit,2.44,kg
Encore Cat Tin Chicken Breast in Broth 70g,80p,unit,11.43,kg
Winalot Shapes Dog Treat Biscuits 800g,1.90,unit,2.38,kg
Sainsbury's Complete Nutrition Adult Dog Food Meat Selection in Gravy 6 x 400g,2.50,unit,1.04,kg
Whiskas in Jelly Wet Adult 1+ Cat Food Pouches Poultry 40x100g,10.00,unit,2.50,kg
Sainsbury's Complete Nutrition Adult Dog Food with Chicken & Vegetables 5kg,4.00,unit,80p,kg
Felix Goody Bag Cat Treats Cheezy Mix 60g,90p,unit,15.00,kg
Sainsbury's Meaty Strip Dog Treats with Beef x20 200g,65p,unit,3.25,kg
Neutradol Air Freshner Spray Odour Destroyer 300ml,1.80,unit,6.00,ltr
Misfits Wonky Chomp Adult 1+ Large Liver Dog Treats Sticks Chews x2,1.40,unit,8.24,kg
Good Boy Pawsley & Co Small Chewy Braid Dog Treats 1 Pack,1.50,unit,27.27,kg
Pedigree Markies Adult 1+ Mini Dog Treats Biscuits with Marrowbone 500g,2.00,unit,4.00,kg
Felix As Good As It Looks Doubly Delicious Cat Food Ocean Recipes 12 X 100g,3.50,unit,2.92,kg
Classic Cat Can Meat 6x400g,3.20,unit,1.33,kg
Sainsbury's Cat Treat Snack Pockets with Salmon 65g,70p,unit,10.77,kg
Pedigree Tasty Minis Puppy 2-12 Months Dog Treats with Chicken 125g,1.00,unit,8.00,kg
Felix As Good As It Looks Senior Mixed Selection in Jelly Wet Cat Food 40x100g,11.00,unit,2.75,kg
Purina One Senior 7+ Dry Cat Food Chicken 800g,4.00,unit,5.00,kg
Sainsbury's Dog Treats Deli Sticks x6,1.20,unit,18.18,kg
Go-Cat Indoor Cat Dry Cat Food Chicken And Garden Greens 825g,2.25,unit,2.73,kg
Sainsbury's Dog Treats Twister with Chicken 120g,90p,unit,7.50,kg
Encore Cat Pouch Tuna Fillet with Prawn in Broth 70g,1.00,unit,14.29,kg
Pedigree in Gravy Wet Adult 1+ Dog Food Tin Mixed Country Casseroles 6x400g,4.00,unit,1.67,kg
Purina One Adult Dry Cat Food Chicken And Wholegrains 3kg,14.50,unit,4.83,kg
