Description,Price/Unit,Unit,Price/Measure,Measure
Sainsbury's Steak Family Pie 700g,2.50,unit,36p,100g
Quorn Vegetarian Garlic & Mushroom Escalope x2 240g,1.70,unit,7.08,kg
Kelly's Cornish Vanilla Dairy Ice Cream 2L,4.00,unit,20p,100ml
The Ice Co. Crushed Ice 2kg,1.00,unit,5p,100g
Sainsbury's Butternut Squash Chunks 500g,1.50,unit,3.00,kg
McCain Home Chips Straight 1kg,1.50,unit,1.50,kg
Sainsbury's Baked Jacket Potatoes x4 800g,2.10,unit,2.63,kg
Bisto Roast Chicken Dinner Ready Meal 400g (Serves 1),2.50,unit,6.25,kg
Sainsbury's Chicken Breast Nuggets 450g,1.50,unit,3.33,kg
Sainsbury's Pacific Salmon Fishcakes x2 170g,1.00,unit,5.88,kg
Sainsbury's Tempura Prawns x8 160g,3.00,unit,18.75,kg
Sainsbury's Roast Lamb Dinner 400g (Serves 1),2.00,unit,5.00,kg
The Greengrocer Garden Peas 850g,52p,unit,61p,kg
Birds Eye Cod Fish Fingers x20 560g,4.00,unit,7.14,kg
Stamford Street Chicken Hotpot 400g (Serves 1),69p,unit,1.73,kg
Birds Eye Super Sunshine Steamfresh x4 540g,1.50,unit,2.78,kg
Sainsbury's Chicken Goujons x10 190g,1.80,unit,9.47,kg
Birds Eye Petits Pois 545g,2.00,unit,3.67,kg
Wall's Solero Ice Cream Lollies Red Berries 3x90ml,2.00,unit,74p,100ml
Young's Fish In Butter Sauce 560g,4.00,unit,7.14,kg
Carte D'Or Salted Caramel Ice Cream 1L,2.00,unit,20p,100ml
Stamford Street Minced Beef Hotpot 400g (Serves 1),69p,unit,1.73,kg
Sainsbury's Puff Pastry Ready Roll 375g,1.30,unit,35p,100g
Sainsbury's Love Your Veg!  Mushroom & Spinach Bake with Rice & Mature Cheddar Cheese x4 454g,1.75,unit,3.85,kg
Linda McCartney Vegetarian Chorizo & Red Pepper Sausages x6 300g,2.20,unit,8.15,kg
Sainsbury's Mushy Peas Twinpack 300g,80p,unit,2.67,kg
Mr Brain's Pork Faggots x6 656g,1.80,unit,2.74,kg
Sainsbury's Nut Cutlets x4 350g,1.75,unit,5.00,kg
Sainsbury's Irish Pork Sausages x20 900g,2.75,unit,3.06,kg
Sainsbury's Deliciously Free From Cod Fish Fingers 300g,2.50,unit,8.33,kg
Hagen-Dazs Caramel Collection Mini Cups Ice Cream 4x95ml,4.20,unit,1.11,100ml
Birds Eye Jumbo Battered Fish Fillets x2 400g,2.75,unit,6.88,kg
The Ice Co.Super Cubes Giant Ice 1kg,1.00,unit,11p,100g
Quorn Vegan Pieces 280g,2.50,unit,8.93,kg
Hagen-Dazs Ice Cream Cookies & Cream 460ml,3.00,unit,65p,100ml
Sainsbury's Sliced Carrots 1kg,1.00,unit,1.00,kg
Ben & Jerry's Ice Cream Caramel Chew Chew 465ml,4.00,unit,86p,100ml
Sainsbury's Lemon Meringue Pie Dessert 475g (Serves 6),2.20,unit,46p,100g
Weight Watchers from Heinz Chicken & Lemon Risotto Ready Meal 320g,1.50,unit,4.69,kg
Sainsbury's Deep Pan Meat Feast Pizza 379g,1.50,unit,3.96,kg
Goodlife Falafel with Chickpea Cumin & Coriander x14 280g,1.80,unit,6.43,kg
Sainsbury's Takeaway Fully Loaded Meat Feast Pizza 567g,2.00,unit,3.53,kg
Sainsbury's Steamed Mediterranean Vegetable Rice 380g,1.20,unit,3.16,kg
Goodfella's Vegan Stonebaked Falafel Pizza 377g,2.50,unit,6.63,kg
Chicago Town Deep Dish Mega Meaty Pizza x2 (320g),2.00,unit,6.25,kg
Birds Eye Garden Peas 1.3kg,3.15,unit,2.42,kg
Young's Boneless Pink Salmon Fillets x4 360g,4.25,unit,11.81,kg
Amy's Kitchen Gluten Free Vegetable Lasagne 269g,2.40,unit,9.41,kg
Sainsbury's New Zealand Lamb Chops Basics 800g,4.55,unit,5.69,kg
Sainsbury's Ice Lollies Assorted 20x53ml,3.00,unit,28p,100ml
Sainsbury's Strawberry Cheesecake Dessert 510g (serves 6),1.75,unit,35p,100g
Sainsbury's Steak Bakes x2 280g,1.00,unit,36p,100g
Birds Eye Haddock White Wine Perfectly Baked x2 260g,4.50,unit,17.31,kg
Nestle Nobbly Bobbly 4x70ml,1.50,unit,53p,100ml
Sainsbury's Frozen Pineapple Chunks 500g,2.00,unit,40p,100g
Aunt Bessie's Meat Free Toad in the Hole 190g,1.85,unit,9.74,kg
Sainsbury's Diced Beef 500g,3.50,unit,7.00,kg
Magnum White Chocolate & Cookies Ice Cream 3 x 90ml,2.50,unit,93p,100ml
Sainsbury's Cheese Spring Onion Crispbakes x4 454g,1.75,unit,3.85,kg
Sainsbury's Chopped Ginger 75g,1.50,unit,2.00,100g
Sainsbury's Shepherd's Pie 400g (Serves 1),1.25,unit,3.13,kg
Sainsbury's Duck Spring Rolls 10 200g,2.00,unit,1.00,100g
Quorn Vegan Hot & Spicy Burgers 246g,2.50,unit,9.47,kg
Hagen-Dazs Salted Caramel Ice Cream Bars 3x80ml,3.90,unit,1.63,100ml
Quorn Vegetarian Peppered Steaks 196g,3.00,unit,15.31,kg
Sainsbury's Lightly Dusted Yellowfin Sole Fillets x2 265g,2.50,unit,9.43,kg
Plant Pioneers No Beef Burgers x8 454g,1.75,unit,3.85,kg
19 Crimes Red Wine 75cl,8.00,unit,8.00,75cl
Jus-Rol Filo Pastry Ready Rolled Sheets x7 270g,1.50,unit,56p,100g
Carte D'Or Classic Vanilla Light Ice Cream Dessert 1L,2.00,unit,20p,100ml
Sainsbury's Sorbet Lemon 500ml,2.20,unit,44p,100ml
Sainsbury's Chopped Parsley 50g,1.50,unit,3.00,100g
Sainsbury's Raspberry Screwballs  6x100ml,1.00,unit,17p,100ml
Sainsbury's Satay Chicken Skewers x10 180g,2.00,unit,1.11,100g
Rowntrees Watermelon Ice Lollies 4x73ml,1.50,unit,51p,100ml
Sainsbury's Cod Fishcakes x2 170g,1.00,unit,5.88,kg
Sainsbury's Breaded Onion Rings 800g,1.50,unit,1.88,kg
Aunt Bessie's Glorious Golden Yorkshires x18 190g,2.60,unit,7.60,kg
Extreme Salted Caramel & White Chocolate Ice Cream Cones 4x120ml,2.00,unit,42p,100ml
Sainsbury's Love Your Veg! Indian Inspired Lentil Quarter Pounders x4 454g,1.75,unit,3.85,kg
Sainsbury's Deliciously Free From Yorkshire Puddings x8 124g,1.50,unit,12.10,kg
Birds Eye Gluten Free Fish Fingers x12 360g,3.00,unit,8.33,kg
Sainsbury's Vegetable Pies x4 600g,2.00,unit,33p,100g
Sainsbury's Taste the Difference 8 Chunky Haddock Fillet Fish Fingers 480g,3.50,unit,7.29,kg
Birds Eye Chicken Fingers with Golden Wholegrain x10 250g,1.25,unit,5.00,kg
Chicago Town Tiger Crust Double Pepperoni Pizza 320g,3.00,unit,9.38,kg
Valley Foods Cooked Chicken Breasts Strip 350g,2.50,unit,7.14,kg
Sainsbury's Toffee & Pecan Roulade Dessert Taste the Difference 420g (serves 6),4.00,unit,95p,100g
Young's Gastro Tempura Battered Chunky Cod Fish Fingers x8 320g,2.75,unit,8.60,kg
Goodlife Mushroom & Spinach Kiev with a Creamy Garlic & Cheese Sauce x2 250g,2.25,unit,9.00,kg
Ben & Jerry's Peanut Butter Cup Ice Cream 465ml,4.00,unit,86p,100ml
Mr Brain's Pork Faggots x2 222g,1.00,unit,4.50,kg
Carte D'Or Chocolate Ice Cream Dessert 1L,2.00,unit,20p,100ml
Sainsbury's Frozen Black Forest Fruits 500g,2.00,unit,40p,100g
J James & Family Beef Burgers x8 397g,1.35,unit,3.40,kg
Albert Bartlett Rooster Homestyle Chips 1.2kg,2.00,unit,1.66,kg
Young's Gastro Cod Spinach & Cheese Gratin 360g,2.25,unit,5.92,kg
Sainsbury's Lamb & Mint Quarter Pounder Taste the Difference 454g,3.00,unit,6.61,kg
Sainsbury's Creamy Chicken Bakes x2 280g,1.00,unit,36p,100g
Birds Eye Original Chicken Chargrills x4 340g,2.00,unit,5.88,kg
Sainsbury's Deep Pan Pepperoni Pizza 374g,1.00,unit,2.67,kg
Magnum Vegan Almond Ice Cream 3x90ml,3.50,unit,1.30,100ml
UpperCrust Bakehouse Chicken & Asparagus Pie 680g,3.00,unit,44p,100g
Weight Watchers from Heinz Salmon & Broccoli Melt Ready Meal 320g,1.50,unit,4.69,kg
Linda McCartney Vegetarian Shredded Hoisin Duck 300g,2.50,unit,8.33,kg
Amy's Kitchen Gluten Free Broccoli & Cheddar Bake 270g,3.50,unit,12.96,kg
Green & Black's Organic Ice Cream Vanilla 500ml,4.20,unit,84p,100ml
Stamford Street Cottage Pie 400g (Serves 1),69p,unit,1.73,kg
Sainsbury's Deep Pan BBQ Chicken Pizza 416g,1.50,unit,3.61,kg
Plant Pioneers Ultimate Plant Burgers x2 210g,2.00,unit,9.52,kg
Wall's Ice Cream Dessert Cream of Cornish Vanilla  1L,3.00,unit,30p,100ml
Ben & Jerry's Moo-phoria Chocolate Cookie Dough Light Ice Cream 465ml,2.50,unit,54p,100ml
Quorn Totally Vegan Crunchy Nuggets 280g,2.50,unit,8.93,kg
Birds Eye Chicken Nuggets with Golden Wholegrain x24 379g,3.00,unit,7.92,kg
Sainsbury's Triple Chocolate Gateau Dessert 600g,2.20,unit,37p,100g
The Saucy Fish Co. Salmon & Cod Fishcakes x2 270g,2.25,unit,8.33,kg
Sainsbury's Cheese & Ham Kiev 490g,2.50,unit,5.10,kg
Sainsbury's Slow Cooked Lamb Shanks with a Red Wine & Rosemary Gravy x2 750g,6.00,unit,8.00,kg
Whitby Breaded Scampi 400g,3.00,unit,7.50,kg
Sainsbury's Deliciously Free From Margherita Pizza 300g,2.75,unit,9.17,kg
Goodfella's Gluten Free Pepperoni 317g,3.00,unit,9.46,kg
Sainsbury's Chicken Chow Mein 400g (Serves 1),1.25,unit,3.13,kg
Weight Watchers from Heinz Sweet & Sour Chicken Ready Meal 320g,1.50,unit,4.69,kg
Birds Eye Sweet & Sticky BBQ Chicken Chargrills x4 348g,2.00,unit,5.75,kg
Young's Gastro Lightly Dusted Sicilian Lemon & Parsley Cod Fillets x2 300g,3.00,unit,11.11,kg
Sainsbury's Liver & Bacon Dinner 400g (Serves 1),2.00,unit,5.00,kg
Sainsbury's Frozen Blackberries 500g,2.00,unit,40p,100g
Magnum Vegan Classic Ice Cream 3x90ml,3.50,unit,1.30,100ml
Sainsbury's Cod Loins Taste the Difference 266g,4.25,unit,15.98,kg
Birds Eye Battered Haddock Fillets x4 440g,3.50,unit,7.96,kg
Sainsbury's Chicken Dippers x36 1kg,3.15,unit,3.15,kg
Mccain Naked Oven Chips Straight 1.7kg,2.80,unit,1.65,kg
Carte D'Or Classic Mint Ice Cream Dessert 1L,2.00,unit,20p,100ml
Richmond Skinless Frozen Pork Sausages x16 426g,1.75,unit,4.11,kg
Plant Pioneers Meat Free Chicken-Style Pieces 300g,1.75,unit,5.83,kg
Sainsbury's Sweet Potato Wedges 500g,2.30,unit,4.60,kg
Aunt Bessie's Mini Roasties 700g,2.00,unit,2.86,kg
Young's Fish in Parsley Sauce 560g,4.00,unit,7.14,kg
Sainsbury's Beef Burgers With Onion x8 454g,2.50,unit,5.51,kg
Chicago Town Tiger Crust Cheese Medley Pizza 305g,3.00,unit,9.84,kg
Hagen-Dazs Vanilla Collection Mini Cups Ice Cream 4x100ml,4.20,unit,1.11,100ml
Rowntrees Push-Up Ice Lollies 6x80ml,2.00,unit,42p,100ml
Carte D'Or Classic Ice Cream Dessert Strawberry 1L,2.00,unit,20p,100ml
Sainsbury's Chicken Jalfrezi with Pilau Rice 400g (Serves 1),1.25,unit,3.13,kg
Mccain Lighter Home Chips Straight 1kg,2.30,unit,2.30,kg
Weight Watchers from Heinz Beef Lasagne Ready Meal 320g,1.50,unit,4.69,kg
Sainsbury's Chicken Hotpot Dinner 400g (Serves 1),2.00,unit,5.00,kg
Weight Watchers from Heinz Penne Bolognese Ready Meal 320g,1.50,unit,4.69,kg
Young's Gastro Tempura Beer Battered Cod Fillets x2 270g,3.00,unit,11.11,kg
Brew City Halloumi Fries 150g,2.75,unit,18.33,kg
Stamford Street Macaroni Cheese 400g (Serves 1),69p,unit,1.73,kg
Strong Roots Oven Baked Sweet Potato 500g,3.00,unit,6.00,kg
Sainsbury's Profiteroles & Chocolate Sauce 260g,1.60,unit,62p,100g
Sainsbury's Large Canadian Scallops Taste the Difference 200g,7.50,unit,37.50,kg
Ben & Jerry's Blondie Brownie Core Ice Cream 465ml,4.00,unit,86p,100ml
Sainsbury's Salmon En Croute 600g,4.50,unit,7.50,kg
Sainsbury's Beef Meatballs 500g,2.80,unit,5.60,kg
McCain Shake Shake Fries Sea Salt and Cracked Black Pepper 300g,1.50,unit,5.00,kg
Claudi & Fin Mini Greek Style Frozen Yogurt Lollies 9x30ml,3.00,unit,1.15,100ml
Quorn Vegetarian Ham Slices 170g,2.60,unit,15.29,kg
Richmond Thick Frozen Pork Sausages x20 860g,3.00,unit,3.49,kg
Sainsbury's Shortcrust Pastry Ready Roll 375g,1.30,unit,35p,100g
Sainsbury's Deep Pan Cheese & Tomato Pizza 387g,1.00,unit,2.58,kg
Linda McCartney's Vegetarian Lincolnshire Sausages x6 300g,2.20,unit,7.33,kg
Sainsbury's Chopped Coriander 50g,1.50,unit,3.00,100g
Sainsbury's Variety Ice Cream Lollies x15 740ml,2.75,unit,37p,100ml
Weight Watchers from Heinz Chicken Tikka Masala Ready Meal 320g,1.50,unit,4.69,kg
Sainsbury's Sliced Savoy Cabbage 500g,1.50,unit,3.00,kg
The Saucy Fish Co. Smoked Haddock Fishcakes x2 270g,2.25,unit,8.33,kg
Sainsbury's Lightly Spiced Fries 900g,1.25,unit,1.39,kg
Sainsbury's Berry Meringue Roulade Dessert Taste the Difference 450g,4.00,unit,89p,100g
Sainsbury's Chicken & Mushroom Pies x4 600g,2.00,unit,33p,100g
Young's Battered Calamari 250g,3.50,unit,14.00,kg
Sainsbury's Chopped Red Chilli 75g,1.50,unit,2.00,100g
Sainsbury's Beef Stew Dinner 400g (Serves 1),2.00,unit,5.00,kg
Sainsbury's Takeaway Stuffed Crust Four Cheese Pizza 445g,2.25,unit,5.06,kg
Extreme Fresh & Fruity Raspberry with Double Cream Ice Cream Cones 4x120ml,2.00,unit,42p,100ml
Green & Black's Organic Ice Cream Chocolate 500ml,4.20,unit,84p,100ml
Carte D'Or Classic Coffee Ice Cream Dessert 1L,2.00,unit,20p,100ml
McCain Lightly Spiced Wedges 650g,1.50,unit,2.31,kg
Smooze! Fruit Ice Pops Coconut + Mango 5x65ml,2.50,unit,71p,100g
Sainsbury's Raw Seafood Selection 300g,5.00,unit,16.67,kg
Birds Eye Classic Pancakes x6 240g,1.50,unit,63p,100g
Sainsbury's Valencia Orange Ice Lollies 4x75g,2.00,unit,68p,100ml
Sainsbury's Raw Shell On Jumbo King Prawns Taste the Difference 600g,8.50,unit,14.17,kg
Mccain Naked Oven Chips Straight 900g,1.80,unit,2.00,kg
Sainsbury's Takeaway Stuffed Crust Pepperoni Pizza 424g,2.25,unit,5.31,kg
Almondy Almond Tarta With Daim 400g Dessert (Serves 6),3.00,unit,75p,100g
Young's Chip Shop 2 Extra Large Fish Fillets in our Crisp Bubbly Beer Batter 320g,2.00,unit,6.67,kg
Cornetto Mint Ice Cream Cones 6x90ml,1.75,unit,67p,100ml
Sainsbury's Deliciously Free From Pepperoni Pizza 300g,2.75,unit,9.17,kg
Sainsbury's Vegetable Gyoza x10 210g,2.00,unit,95p,100g
Birds Eye Peri Peri Chicken Chargrills x2 174g,1.65,unit,9.48,kg
Birds Eye Green Cuisine Meat Free Burgers x2 200g,1.50,unit,7.50,kg
Magnum Classic Ice Cream Tub 440ml,3.85,unit,88p,100ml
Sainsbury's Tomato & Mozzarella Arancini Bites x12 240g,2.00,unit,83p,100g
Sainsbury's Breaded Pollock Fillets x4 500g,2.50,unit,5.00,kg
Ristorante Gluten Free / Lactose Free Mozzarella Pizza 370g,3.00,unit,8.11,kg
Sainsbury's Bacon Macaroni & Cheese Bites x12 240g,1.80,unit,75p,100g
Carte D'Or Rum & Raisin Ice Cream Dessert 1L,2.00,unit,20p,100ml
Sainsbury's Breaded Chunky Cod Fillets Be Good To Yourself x4 500g,3.60,unit,7.20,kg
Yngs Gastro Jumbo Wholetail Scampi 230g,3.00,unit,13.05,kg
Birds Eye Breaded Haddock Fillets x4 440g,4.80,unit,10.91,kg
Amy's Kitchen Gluten Free Mexican Burrito Cheddar Rice & Bean 156g,2.00,unit,1.28,100g
Weight Watchers from Heinz Double Chocolate Brownie 172g,1.00,unit,58p,100g
Birds Eye Gluten Free Fish Fillets in Breadcrumbs x2 250g,3.00,unit,12.00,kg
Bisto Classic Beef In Gravy 200g (Serves 1),2.20,unit,11.00,kg
Sainsbury's Breaded Cod x4 500g,3.00,unit,6.00,kg
Wall's Thick Freshly Frozen Pork Sausages x12 500g,2.00,unit,4.00,kg
Strong Roots Cauliflower Hash Browns 375g,3.00,unit,8.00,kg
Linda McCartney's Vegetarian Pulled Pork Burgers x2 227g,2.20,unit,9.69,kg
Sainsbury's Potato Gratin x4 400g,2.00,unit,2.00,kg
Bernard Matthews Turkey Breast Roast Easy Roast 450g (serves 2-3),2.50,unit,5.56,kg
Bisto Roast Lamb Dinner Ready Meal 400g (Serves 1),2.50,unit,6.25,kg
Sainsbury's 10 Breaded Omega 3 Pollock Fillet Fish Fingers 300g,1.20,unit,4.00,kg
Birds Eye Chunky Breaded Fish Fingers x6 360g,2.50,unit,6.94,kg
Sainsbury's 5% Fat Beef Mince 500g,3.50,unit,7.00,kg
PACK'D Ripe and Chopped Avocado x10,3.00,unit,1.00,100g
Quorn Vegetarian Steak Style Slice 167g,1.75,unit,10.48,kg
Sainsbury's Raw Patagonian Scallops 200g,5.00,unit,25.00,kg
Sainsbury's Roasted Onion & Rosemary Hash Browns 700g,1.50,unit,2.14,kg
Fry's Vegan Meat Free Chicken-Style Nuggets 380g,2.00,unit,5.26,kg
Cornetto Made with Soy & Gluten Free Ice Cream Cone 4x90ml,3.00,unit,83p,100ml
The Greengrocer Sweetcorn 950g,89p,unit,94p,kg
Schar Lactose Free Margherita Pizza 280g,2.50,unit,8.33,kg
Sainsbury's My Goodness! Beautiful Berries Smoothie Mix 480g,2.50,unit,52p,100g
Sainsbury's Chicken Dippers x16 450g,1.50,unit,3.33,kg
Sainsbury's Chicken Steaks In Crispy Crumb 380g,1.75,unit,4.61,kg
Kiddyum Kids' Ready Meal Cottage Pie 200g,1.75,unit,8.75,kg
Ben & Jerry's Half Baked Ice Cream 465ml,4.00,unit,86p,100ml
Schar Gluten Free White Rolls 6x58g,2.00,unit,5.74,kg
Kiddyum Kids' Ready Meal Chicken Curry 200g,1.75,unit,8.75,kg
Jude's Salted Caramel Ice Cream 460ml,2.50,unit,54p,100ml
Sainsbury's Takeaway Fully Loaded BBQ Pulled Pork Pizza 550g,2.00,unit,3.64,kg
Birds Eye Green Cuisine Meat-Free Meatballs 280g,1.50,unit,5.36,kg
Jus-Rol Shortcrust Pastry Blocks x2 1kg,2.60,unit,26p,100g
Sainsbury's Super Chunky Chips 900g,1.25,unit,1.39,kg
Weight Watchers from Heinz Aromatic Chicken Noodles Ready Meal 400g,2.75,unit,6.88,kg
Sainsbury's Beef Lasagne Taste the Difference 400g (Serves 1),2.00,unit,5.00,kg
Sainsbury's 12% Fat Beef Mince 800g,4.25,unit,5.31,kg
Genius Gluten Free Steak Pies x2,3.25,unit,10.16,kg
McCain Home Chips Crinkle 1kg,2.30,unit,2.30,kg
Sainsbury's Slow Cooked Mini Pork Ribs with a Chinese Style Marinade 340g,2.00,unit,5.88,kg
Cadbury Dairy Milk Luxury Ice Creams 4 x 100ml,3.20,unit,80p,100ml
Sainsbury's Battered Cod x4 500g,3.00,unit,6.00,kg
Sainsbury's Pink Lady & Herb Mix Stuffing Taste the Difference 110g,1.25,unit,11.36,kg
Smooze! Fruit Ice Pops Simply Coconut 5x65ml,2.50,unit,71p,100g
Sainsbury's Beef Grills x4 340g,2.00,unit,5.88,kg
Sainsbury's Extra Indulgence Milk Chocolate & Salted Caramel 3 x 90ml,1.50,unit,56p,100ml
Sainsbury's Half Leg Lamb 0.8-1.2kg,9.50,unit,9.50,kg
Quorn Vegetarian Pasties 300g,2.00,unit,6.67,kg
Leon Waffle Fries 550g,1.50,unit,2.73,kg
Sainsbury's Alphabet Potato Letters 600g,1.25,unit,2.08,kg
Ben & Jerry's Non-Dairy Chocolate Fudge Brownie Vegan Ice Cream 465ml,3.00,unit,65p,100ml
Sainsbury's Blackforest Gateau 375g,1.50,unit,40p,100g
Stamford Street Sweet & Sour Chicken 400g (Serves 1),69p,unit,1.73,kg
Sainsbury's New Zealand Whole Leg of Lamb 1.8  2.5kg,16.50,unit,7.86,kg
Quorn Vegetarian Tikka Masala Ready Meal 400g,3.00,unit,7.50,kg
Swedish Glace Smooth Vanilla Soy Sticks Ice Cream Lolly 5x55ml,3.20,unit,1.16,100ml
Sainsbury's Assorted Milk Lollies 8x35ml,1.10,unit,39p,100ml
Jude's Vanilla Clotted Cream Dairy Ice Cream 460ml,2.50,unit,54p,100ml
Birds Eye Green Cuisine Meat Free Sausages x6 300g,1.50,unit,5.00,kg
Sainsbury's Chunky Breaded Haddock x4 500g,3.60,unit,7.20,kg
Whitby Gluten Free Wholetail Scampi 220g,3.50,unit,1.59,100g
Aunt Bessie's Homestyle Yorkshires x6 210g,1.70,unit,8.10,kg
Birds Eye Sweet & Sticky BBQ Chicken Chargrills x2 174g,1.65,unit,9.48,kg
Whole Creations Dairy & Gluten Free Roasted Tomato & Basil Sheesy Pizza 275g,3.75,unit,1.36,100g
Kiddyum Kids' Ready Meal Cheesy Peasy Pasta 200g,1.75,unit,8.75,kg
Peperami Original and Cheese Snack Box 50g,1.50,unit,3.00,100g
Quorn Vegan Battered Fishless Fillets 200g,3.00,unit,15.00,kg
Sainsbury's Sliced Red Onions 500g,1.50,unit,3.00,kg
McCain Roasts 700g,2.00,unit,2.86,kg
Sainsbury's Taste the Difference 4 Melting Middle Smoked Haddock Fishcakes 580g,4.00,unit,6.90,kg
Genius Gluten Free Sausage Rolls x2,2.50,unit,12.50,kg
Mackie's Ice Cream Honeycomb 1L,3.00,unit,30p,100ml
Birds Eye Gluten Free Southern Fried Chicken in Breadcrumbs x2 180g,2.20,unit,1.22,100g
Birds Eye Original Beef Burgers with Onions x10 227g,4.25,unit,7.50,kg
Oppo Low Calorie Colombian Chocolate & Hazelnut Ice Cream 475ml,3.00,unit,63p,100ml
Sainsbury's Beef Bourguignon Taste the Difference 400g (Serves 1),2.00,unit,5.00,kg
Sainsbury's Chunky Battered Cod x4 500g,3.60,unit,7.20,kg
Sainsbury's Raw Squid Tubes 400g,5.25,unit,13.13,kg
Sainsbury's 9 Cheese & Tomato Mini Pizza 252g,1.80,unit,7.14,kg
Amy's Kitchen Gluten Free Chinese Noodles & Veggies in a Cashew Cream Sauce 270g,3.50,unit,1.30,100g
Quorn Vegetarian Turkey & Stuffing Slices 170g,2.60,unit,15.29,kg
Nuii Salted Caramel & Australian Macadamia 3x90ml,3.90,unit,1.44,100ml
Weight Watchers from Heinz Chicken & Chorizo Paella Ready Meal 400g,2.75,unit,6.88,kg
Oppo Low Calorie Salted Caramel Ice Cream 475ml,3.00,unit,63p,100ml
Richmond Thick Frozen Pork Sausages x12 516g,2.00,unit,3.88,kg
Judes Lower Calorie Chocolate Minis Multipack 6x50ml,3.95,unit,1.32,100ml
Kiddyum Kids' Ready Meal Fish & Vegetable Pie 200g,1.75,unit,8.75,kg
Sainsbury's Greek Style Mango & Passion Fruit Frozen Yogurt 328g,2.00,unit,40p,100ml
Sainsbury's Cheese & Garlic Slices x6 200g,1.00,unit,5.00,kg
Hagen-Dazs Mango & Raspberry Ice Cream Bars 3x80ml,3.90,unit,1.86,100ml
Birds Eye Chicken Shop Buttermilk Chicken Strips 350g,3.00,unit,8.57,kg
Linda McCartney's Vegetarian Beef Roast with Red Wine & Shallot Glaze 500g,4.00,unit,8.00,kg
Quorn Vegan Pepperoni 100g,1.50,unit,15.00,kg
Sainsbury's Scottish Cooked Mussels In A Creamy White Wine & Garlic Sauce 500g,3.25,unit,6.50,kg
Sainsbury's Chicken with Pork Onion and Sage Stuffing 800g,5.00,unit,6.25,kg
Sainsbury's Deliciously Free From Beef Lasagne 400g,2.80,unit,7.00,kg
Magnum Mini Classic & Mint Ice Cream 6x55ml,2.50,unit,76p,100ml
Jude's Low Cal Vegan Chocolate Ice Cream 460ml,4.50,unit,98p,100ml
Birds Eye Very Fine Green Beans 690g,2.00,unit,2.67,kg
Sainsbury's Maris Piper Jumbo Wedges Taste the Difference 1kg,1.75,unit,1.75,kg
Weight Watchers from Heinz Creamy King Prawn Tagliatelle Ready Meal 400g,2.75,unit,6.88,kg
Ballineen Chip Shop Style Cooked Irish Sausages in a Crispy Batter x6 240g,1.50,unit,6.25,kg
Birds Eye Fish Nuggets x20 490g,3.00,unit,6.12,kg
Sainsbury's Deliciously Free From Cheddar-Style & Spring Onion Crispbakes x2 227g,2.00,unit,8.81,kg
Guuud Raspberry Greek Yoghurt Ice Cream 4x80ml,2.00,unit,62p,100ml
Ben & Jerry's Non-Dairy Peanut Butter & Cookies Vegan Ice Cream 465ml,3.00,unit,65p,100ml
Sainsbury's Chicken Quarter Pounder 454g,2.50,unit,5.51,kg
Quorn Vegetarian Lasagne Ready Meal 400g,3.00,unit,7.50,kg
Birds Eye Green Cuisine Meat-Free Sausage Rolls x4 360g,2.50,unit,6.94,kg
Sainsbury's Takeaway Fully Loaded BBQ Chicken Pizza 563g,2.00,unit,3.55,kg
Jude's Low Cal Salted Caramel Ice Cream 460ml,4.50,unit,98p,100ml
Sainsbury's Be Good to Yourself Cottage Pie 350g (Serves 1),1.00,unit,2.86,kg
Plant Pioneers Meat Free Chicken Style Nuggets 320g,1.75,unit,5.47,kg
Birds Eye Green Cuisine Veggie Fingers x10 284g,1.50,unit,5.28,kg
Birds Eye Chicken Shop Ultimate Fillets Burgers x2 227g,3.00,unit,13.22,kg
Cadbury Flake Ice Cream Tub 480ml,2.50,unit,52p,100ml
Sainsbury's Takeaway Fully Loaded Fiery Chicken Pizza 559g,2.00,unit,3.58,kg
Chicago Town Takeaway Vegan Medium Stuffed Sticky BBQ Jackfruit Pizza 490g,3.50,unit,7.14,kg
Young's Simply Breaded 4 Large Haddock Fillets 440g,4.50,unit,10.23,kg
Sainsbury's Lovetts Vanilla Flavour Soft Scoop 2L,1.19,unit,6p,100ml
Birds Eye Tomato & Mozzarella Crispy Pancakes x4 266g,1.75,unit,6.58,kg
Magnum Ruby Ice Cream 3x90ml,2.50,unit,93p,100ml
Plant Pioneers Meat Free Mini Sausage Rolls 494g,1.75,unit,3.54,kg
Sainsbury's Chicken Gravy & Vegetable Pie x4 600g,2.00,unit,33p,100g
Sainsbury's Bubblegum Ice Lollies 6x55ml,1.00,unit,30p,100ml
The Greengrocer Berry Mix 1kg,2.39,unit,24p,100g
Sainsbury's Be Good to Yourself Tomato & Basil Pasta 350g (Serves 1),1.00,unit,2.86,kg
Sainsbury's Pork Sausagemeat 400g,2.00,unit,5.00,kg
Birds Eye Garlic & Herb Chicken Kievs x2 204g,2.00,unit,9.80,kg
Magnum Double Gold Caramel Billionaire Ice Cream 3x85 ml,2.50,unit,98p,100ml
Ben & Jerry's Birthday Cake Ice Cream 465ml,4.00,unit,86p,100ml
Sainsbury's Cooked & Peeled Large King Prawns 400g,6.00,unit,15.00,kg
Sainsbury's Raw Squid Rings 300g,4.50,unit,15.00,kg
Halo Top Chocolate Chip Cookie Dough Ice Cream 473ml,5.00,unit,1.06,100ml
